Suburb ,Type,Date
Kew,House,28/10/2017
Kew,House,28/10/2017
Kew East,House,28/10/2017
Keysborough,House,28/10/2017
Kilsyth,House,28/10/2017
Kingsbury,UniTownhouse,28/10/2017
Kingsville,House,28/10/2017
Kurunjang,House,28/10/2017
Laverton,House,28/10/2017
Lynbrook,House,28/10/2017
MacLeod,House,28/10/2017
MacLeod,House,28/10/2017
MacLeod,Townhouse,28/10/2017
MacLeod,UniTownhouse,28/10/2017
MacLeod,UniTownhouse,28/10/2017
Maidstone,House,28/10/2017
Malvern,House,28/10/2017
Malvern,House,28/10/2017
Malvern,House,28/10/2017
Malvern,House,28/10/2017
Malvern,House,28/10/2017
Malvern East,House,28/10/2017
Malvern East,House,28/10/2017
Malvern East,House,28/10/2017
Malvern East,House,28/10/2017
Malvern East,House,28/10/2017
Malvern East,House,28/10/2017
Malvern East,House,28/10/2017
Malvern East,House,28/10/2017
Maribyrnong,House,28/10/2017
Maribyrnong,House,28/10/2017
Maribyrnong,UniTownhouse,28/10/2017
Meadow Heights,UniTownhouse,28/10/2017
Meadow Heights,UniTownhouse,28/10/2017
Melbourne,UniTownhouse,28/10/2017
Melbourne,UniTownhouse,28/10/2017
Melton South,House,28/10/2017
Melton South,House,28/10/2017
Melton South,House,28/10/2017
Melton South,House,28/10/2017
Melton West,House,28/10/2017
Mentone,UniTownhouse,28/10/2017
Mentone,House,28/10/2017
Mentone,House,28/10/2017
Mentone,House,28/10/2017
Mernda,House,28/10/2017
Mernda,House,28/10/2017
Mernda,House,28/10/2017
Mernda,House,28/10/2017
Middle Park,UniTownhouse,28/10/2017
Middle Park,House,28/10/2017
Middle Park,House,28/10/2017
Mill Park,Townhouse,28/10/2017
Mill Park,House,28/10/2017
Mill Park,House,28/10/2017
Mill Park,House,28/10/2017
Mill Park,House,28/10/2017
Mill Park,House,28/10/2017
Mill Park,House,28/10/2017
Mill Park,House,28/10/2017
Mill Park,House,28/10/2017
Mill Park,House,28/10/2017
Mill Park,UniTownhouse,28/10/2017
Mill Park,House,28/10/2017
Mitcham,UniTownhouse,28/10/2017
Mitcham,UniTownhouse,28/10/2017
Mitcham,House,28/10/2017
Mitcham,House,28/10/2017
Mitcham,Townhouse,28/10/2017
Mont Albert,House,28/10/2017
Mont Albert,House,28/10/2017
Montmorency,House,28/10/2017
Montmorency,UniTownhouse,28/10/2017
Montmorency,House,28/10/2017
Montmorency,House,28/10/2017
Moonee Ponds,UniTownhouse,28/10/2017
Moonee Ponds,House,28/10/2017
Moorabbin,House,28/10/2017
Moorabbin,House,28/10/2017
Moorabbin,House,28/10/2017
Moorabbin,House,28/10/2017
Mooroolbark,House,28/10/2017
Mordialloc,Townhouse,28/10/2017
Mordialloc,Townhouse,28/10/2017
Mordialloc,House,28/10/2017
Mount Waverley,House,28/10/2017
Mount Waverley,House,28/10/2017
Mount Waverley,House,28/10/2017
Mount Waverley,House,28/10/2017
Mount Waverley,House,28/10/2017
Mulgrave,House,28/10/2017
Mulgrave,House,28/10/2017
Murrumbeena,Townhouse,28/10/2017
Murrumbeena,House,28/10/2017
Narre Warren,UniTownhouse,28/10/2017
Newport,House,28/10/2017
Niddrie,Townhouse,28/10/2017
Noble Park,House,28/10/2017
Noble Park,House,28/10/2017
Noble Park,House,28/10/2017
North Melbourne,UniTownhouse,28/10/2017
North Warrandyte,House,28/10/2017
Northcote,Townhouse,28/10/2017
Northcote,Townhouse,28/10/2017
Northcote,House,28/10/2017
Northcote,House,28/10/2017
Northcote,House,28/10/2017
Northcote,House,28/10/2017
Northcote,House,28/10/2017
Nunawading,House,28/10/2017
Nunawading,House,28/10/2017
Nunawading,House,28/10/2017
Oakleigh,House,28/10/2017
Oakleigh East,Townhouse,28/10/2017
Oakleigh South,House,28/10/2017
Oakleigh South,House,28/10/2017
Ormond,UniTownhouse,28/10/2017
Ormond,House,28/10/2017
Ormond,House,28/10/2017
Pakenham,House,28/10/2017
Parkdale,House,28/10/2017
Parkdale,Townhouse,28/10/2017
Parkdale,House,28/10/2017
Parkdale,Townhouse,28/10/2017
Parkdale,House,28/10/2017
Parkdale,UniTownhouse,28/10/2017
Pascoe Vale,UniTownhouse,28/10/2017
Pascoe Vale,House,28/10/2017
Pascoe Vale,Townhouse,28/10/2017
Pascoe Vale,Townhouse,28/10/2017
Patterson Lakes,House,28/10/2017
Point Cook,House,28/10/2017
Point Cook,House,28/10/2017
Point Cook,House,28/10/2017
Point Cook,House,28/10/2017
Point Cook,House,28/10/2017
Point Cook,House,28/10/2017
Point Cook,House,28/10/2017
Point Cook,House,28/10/2017
Point Cook,House,28/10/2017
Port Melbourne,House,28/10/2017
Port Melbourne,House,28/10/2017
Port Melbourne,House,28/10/2017
Port Melbourne,UniTownhouse,28/10/2017
Port Melbourne,House,28/10/2017
Port Melbourne,House,28/10/2017
Port Melbourne,UniTownhouse,28/10/2017
Prahran,House,28/10/2017
Prahran,House,28/10/2017
Prahran,UniTownhouse,28/10/2017
Prahran,UniTownhouse,28/10/2017
Preston,House,28/10/2017
Preston,House,28/10/2017
Preston,House,28/10/2017
Preston,House,28/10/2017
Preston,House,28/10/2017
Princes Hill,House,28/10/2017
Princes Hill,House,28/10/2017
Princes Hill,House,28/10/2017
Research,UniTownhouse,28/10/2017
Research,House,28/10/2017
Reservoir,House,28/10/2017
Reservoir,House,28/10/2017
Reservoir,Townhouse,28/10/2017
Reservoir,House,28/10/2017
Reservoir,House,28/10/2017
Reservoir,House,28/10/2017
Reservoir,House,28/10/2017
Reservoir,House,28/10/2017
Reservoir,House,28/10/2017
Reservoir,Townhouse,28/10/2017
Reservoir,House,28/10/2017
Reservoir,Townhouse,28/10/2017
Reservoir,House,28/10/2017
Richmond,House,28/10/2017
Richmond,UniTownhouse,28/10/2017
Ringwood,House,28/10/2017
Ringwood,House,28/10/2017
Ringwood,House,28/10/2017
Ringwood East,House,28/10/2017
Ringwood East,House,28/10/2017
Rosanna,House,28/10/2017
Roxburgh Park,House,28/10/2017
Roxburgh Park,House,28/10/2017
Roxburgh Park,House,28/10/2017
Roxburgh Park,House,28/10/2017
Sandringham,UniTownhouse,28/10/2017
Sandringham,UniTownhouse,28/10/2017
Sandringham,House,28/10/2017
Sandringham,Townhouse,28/10/2017
Seddon,House,28/10/2017
South Melbourne,UniTownhouse,28/10/2017
South Morang,House,28/10/2017
South Morang,House,28/10/2017
South Morang,UniTownhouse,28/10/2017
South Morang,House,28/10/2017
South Yarra,House,28/10/2017
South Yarra,UniTownhouse,28/10/2017
South Yarra,Townhouse,28/10/2017
South Yarra,House,28/10/2017
South Yarra,UniTownhouse,28/10/2017
South Yarra,UniTownhouse,28/10/2017
South Yarra,House,28/10/2017
Springvale,House,28/10/2017
St Albans,House,28/10/2017
St Albans,House,28/10/2017
St Albans,House,28/10/2017
St Albans,House,28/10/2017
St Albans,UniTownhouse,28/10/2017
St Kilda,UniTownhouse,28/10/2017
St Kilda,UniTownhouse,28/10/2017
St Kilda,UniTownhouse,28/10/2017
St Kilda,UniTownhouse,28/10/2017
Strathmore,House,28/10/2017
Strathmore,House,28/10/2017
Strathmore,House,28/10/2017
Strathmore,House,28/10/2017
Strathmore,House,28/10/2017
Strathmore,UniTownhouse,28/10/2017
Sunbury,House,28/10/2017
Sunbury,House,28/10/2017
Sunbury,House,28/10/2017
Sunbury,House,28/10/2017
Sunbury,House,28/10/2017
Sunbury,House,28/10/2017
Sunshine,House,28/10/2017
Sunshine,House,28/10/2017
Sunshine,House,28/10/2017
Sunshine,House,28/10/2017
Sunshine West,House,28/10/2017
Sunshine West,House,28/10/2017
Surrey Hills,House,28/10/2017
Surrey Hills,UniTownhouse,28/10/2017
Surrey Hills,House,28/10/2017
Surrey Hills,House,28/10/2017
Surrey Hills,House,28/10/2017
Surrey Hills,House,28/10/2017
Surrey Hills,House,28/10/2017
Surrey Hills,House,28/10/2017
Surrey Hills,House,28/10/2017
Surrey Hills,UniTownhouse,28/10/2017
Sydenham,House,28/10/2017
Sydenham,Townhouse,28/10/2017
Taylors Hill,House,28/10/2017
Taylors Hill,House,28/10/2017
Taylors Hill,House,28/10/2017
Taylors Hill,House,28/10/2017
Templestowe,House,28/10/2017
Templestowe,Townhouse,28/10/2017
Templestowe,House,28/10/2017
Templestowe,House,28/10/2017
Templestowe Lower,House,28/10/2017
Templestowe Lower,House,28/10/2017
Templestowe Lower,House,28/10/2017
Templestowe Lower,House,28/10/2017
Templestowe Lower,House,28/10/2017
Thomastown,House,28/10/2017
Thomastown,House,28/10/2017
Thomastown,UniTownhouse,28/10/2017
Thornbury,House,28/10/2017
Thornbury,UniTownhouse,28/10/2017
Thornbury,House,28/10/2017
Toorak,House,28/10/2017
Toorak,House,28/10/2017
Tullamarine,UniTownhouse,28/10/2017
Vermont,House,28/10/2017
Vermont,Townhouse,28/10/2017
Vermont,House,28/10/2017
Vermont South,House,28/10/2017
Viewbank,House,28/10/2017
Wallan,House,28/10/2017
Wantirna,House,28/10/2017
Watsonia,Townhouse,28/10/2017
Watsonia,House,28/10/2017
Watsonia,House,28/10/2017
Werribee,House,28/10/2017
West Footscray,House,28/10/2017
West Footscray,House,28/10/2017
West Footscray,House,28/10/2017
West Melbourne,House,28/10/2017
West Melbourne,UniTownhouse,28/10/2017
West Melbourne,House,28/10/2017
Westmeadows,Townhouse,28/10/2017
Westmeadows,House,28/10/2017
Wheelers Hill,House,28/10/2017
Williams Landing,House,28/10/2017
Williamstown,House,28/10/2017
Williamstown,House,28/10/2017
Williamstown,House,28/10/2017
Williamstown,House,28/10/2017
Williamstown,House,28/10/2017
Williamstown,House,28/10/2017
Wollert,House,28/10/2017
Wyndham Vale,House,28/10/2017
Wyndham Vale,House,28/10/2017
Yarraville,House,28/10/2017
Yarraville,House,28/10/2017
Abbotsford,House,29/04/2017
Abbotsford,House,29/04/2017
Abbotsford,House,29/04/2017
Aberfeldie,House,29/04/2017
Aberfeldie,House,29/04/2017
Airport West,House,29/04/2017
Airport West,House,29/04/2017
Airport West,Townhouse,29/04/2017
Albert Park,House,29/04/2017
Albert Park,Townhouse,29/04/2017
Albert Park,House,29/04/2017
Altona,House,29/04/2017
Altona,House,29/04/2017
Altona North,House,29/04/2017
Ardeer,Townhouse,29/04/2017
Armadale,UniTownhouse,29/04/2017
Armadale,UniTownhouse,29/04/2017
Armadale,UniTownhouse,29/04/2017
Ascot Vale,House,29/04/2017
Ascot Vale,House,29/04/2017
Ascot Vale,House,29/04/2017
Ashburton,House,29/04/2017
Aspendale,House,29/04/2017
Balaclava,UniTownhouse,29/04/2017
Balwyn,House,29/04/2017
Balwyn North,House,29/04/2017
Bayswater,House,29/04/2017
Bayswater,UniTownhouse,29/04/2017
Beaconsfield,House,29/04/2017
Beaumaris,Townhouse,29/04/2017
Beaumaris,House,29/04/2017
Beaumaris,House,29/04/2017
Beaumaris,House,29/04/2017
Bentleigh,UniTownhouse,29/04/2017
Bentleigh East,House,29/04/2017
Bentleigh East,Townhouse,29/04/2017
Bentleigh East,UniTownhouse,29/04/2017
Bentleigh East,House,29/04/2017
Bentleigh East,Townhouse,29/04/2017
Bentleigh East,Townhouse,29/04/2017
Bentleigh East,House,29/04/2017
Bentleigh East,House,29/04/2017
Bentleigh East,House,29/04/2017
Bentleigh East,Townhouse,29/04/2017
Bentleigh East,House,29/04/2017
Bentleigh East,House,29/04/2017
Blackburn,House,29/04/2017
Blackburn North,House,29/04/2017
Box Hill,House,29/04/2017
Briar Hill,UniTownhouse,29/04/2017
Brighton,Townhouse,29/04/2017
Brighton East,Townhouse,29/04/2017
Broadmeadows,House,29/04/2017
Broadmeadows,House,29/04/2017
Broadmeadows,House,29/04/2017
Brunswick,House,29/04/2017
Brunswick,UniTownhouse,29/04/2017
Brunswick,House,29/04/2017
Brunswick,House,29/04/2017
Brunswick East,UniTownhouse,29/04/2017
Brunswick West,House,29/04/2017
Bulleen,House,29/04/2017
Bulleen,House,29/04/2017
Bundoora,House,29/04/2017
Bundoora,House,29/04/2017
Bundoora,House,29/04/2017
Bundoora,House,29/04/2017
Bundoora,House,29/04/2017
Bundoora,House,29/04/2017
Bundoora,House,29/04/2017
Bundoora,House,29/04/2017
Burwood,Townhouse,29/04/2017
Burwood,House,29/04/2017
Burwood,House,29/04/2017
Burwood,House,29/04/2017
Burwood East,House,29/04/2017
Burwood East,House,29/04/2017
Camberwell,UniTownhouse,29/04/2017
Camberwell,UniTownhouse,29/04/2017
Carlton,UniTownhouse,29/04/2017
Carlton North,House,29/04/2017
Carnegie,UniTownhouse,29/04/2017
Caroline Springs,House,29/04/2017
Carrum Downs,House,29/04/2017
Caulfield North,UniTownhouse,29/04/2017
Caulfield South,House,29/04/2017
Caulfield South,UniTownhouse,29/04/2017
Chelsea,House,29/04/2017
Chelsea,House,29/04/2017
Chelsea,UniTownhouse,29/04/2017
Cheltenham,Townhouse,29/04/2017
Cheltenham,House,29/04/2017
Cheltenham,House,29/04/2017
Cheltenham,House,29/04/2017
Cheltenham,House,29/04/2017
Clarinda,House,29/04/2017
Clifton Hill,House,29/04/2017
Coburg,House,29/04/2017
Coburg,House,29/04/2017
Coburg,House,29/04/2017
Coburg,House,29/04/2017
Coburg,House,29/04/2017
Coburg,UniTownhouse,29/04/2017
Coburg,House,29/04/2017
Coburg North,House,29/04/2017
Coburg North,House,29/04/2017
Collingwood,House,29/04/2017
Craigieburn,House,29/04/2017
Craigieburn,House,29/04/2017
Craigieburn,House,29/04/2017
Craigieburn,House,29/04/2017
Craigieburn,House,29/04/2017
Craigieburn,House,29/04/2017
Craigieburn,House,29/04/2017
Craigieburn,House,29/04/2017
Craigieburn,House,29/04/2017
Craigieburn,House,29/04/2017
Cranbourne West,House,29/04/2017
Croydon,Townhouse,29/04/2017
Dandenong,House,29/04/2017
Dandenong North,House,29/04/2017
Dandenong North,House,29/04/2017
Dandenong North,House,29/04/2017
Dandenong North,House,29/04/2017
Deer Park,House,29/04/2017
Deer Park,House,29/04/2017
Derrimut,House,29/04/2017
Dingley Village,House,29/04/2017
Dingley Village,House,29/04/2017
Dingley Village,House,29/04/2017
Dingley Village,House,29/04/2017
Dingley Village,House,29/04/2017
Doncaster,House,29/04/2017
Doncaster,House,29/04/2017
Doncaster,House,29/04/2017
Doncaster,House,29/04/2017
Doncaster,House,29/04/2017
Doncaster,UniTownhouse,29/04/2017
Doncaster East,House,29/04/2017
Doncaster East,House,29/04/2017
Doncaster East,House,29/04/2017
Donvale,House,29/04/2017
Donvale,Townhouse,29/04/2017
Edithvale,House,29/04/2017
Edithvale,UniTownhouse,29/04/2017
Elsternwick,UniTownhouse,29/04/2017
Elsternwick,UniTownhouse,29/04/2017
Eltham,House,29/04/2017
Eltham,House,29/04/2017
Eltham,House,29/04/2017
Eltham,House,29/04/2017
Eltham,UniTownhouse,29/04/2017
Epping,House,29/04/2017
Epping,Townhouse,29/04/2017
Epping,House,29/04/2017
Epping,House,29/04/2017
Epping,Townhouse,29/04/2017
Epping,House,29/04/2017
Epping,House,29/04/2017
Epping,House,29/04/2017
Epping,House,29/04/2017
Essendon,House,29/04/2017
Essendon,UniTownhouse,29/04/2017
Essendon North,House,29/04/2017
Fawkner,UniTownhouse,29/04/2017
Fawkner,House,29/04/2017
Fawkner,Townhouse,29/04/2017
Fawkner,House,29/04/2017
Fawkner,House,29/04/2017
Fawkner,Townhouse,29/04/2017
Ferntree Gully,House,29/04/2017
Ferntree Gully,House,29/04/2017
Fitzroy,UniTownhouse,29/04/2017
Fitzroy North,House,29/04/2017
Flemington,House,29/04/2017
Flemington,House,29/04/2017
Flemington,House,29/04/2017
Forest Hill,House,29/04/2017
Forest Hill,House,29/04/2017
Forest Hill,UniTownhouse,29/04/2017
Frankston,House,29/04/2017
Frankston South,House,29/04/2017
Gladstone Park,House,29/04/2017
Gladstone Park,House,29/04/2017
Glen Huntly,UniTownhouse,29/04/2017
Glen Iris,UniTownhouse,29/04/2017
Glen Iris,Townhouse,29/04/2017
Glen Waverley,House,29/04/2017
Glen Waverley,House,29/04/2017
Glen Waverley,House,29/04/2017
Glen Waverley,UniTownhouse,29/04/2017
Glen Waverley,House,29/04/2017
Glen Waverley,House,29/04/2017
Glenroy,UniTownhouse,29/04/2017
Glenroy,House,29/04/2017
Glenroy,Townhouse,29/04/2017
Gowanbrae,House,29/04/2017
Greensborough,House,29/04/2017
Greensborough,UniTownhouse,29/04/2017
Greensborough,House,29/04/2017
Greensborough,House,29/04/2017
Greensborough,House,29/04/2017
Greenvale,House,29/04/2017
Greenvale,House,29/04/2017
Greenvale,House,29/04/2017
Hadfield,Townhouse,29/04/2017
Hampton,UniTownhouse,29/04/2017
Hampton,House,29/04/2017
Hampton East,UniTownhouse,29/04/2017
Hawthorn East,UniTownhouse,29/04/2017
Hawthorn East,UniTownhouse,29/04/2017
Heidelberg West,House,29/04/2017
Highett,Townhouse,29/04/2017
Highett,House,29/04/2017
Highett,Townhouse,29/04/2017
Hillside,House,29/04/2017
Hillside,House,29/04/2017
Hillside,House,29/04/2017
Hoppers Crossing,House,29/04/2017
Hoppers Crossing,House,29/04/2017
Hoppers Crossing,House,29/04/2017
Hoppers Crossing,House,29/04/2017
Hoppers Crossing,House,29/04/2017
Huntingdale,House,29/04/2017
Ivanhoe,Townhouse,29/04/2017
Kealba,House,29/04/2017
Kealba,House,29/04/2017
Keilor,House,29/04/2017
Keilor Downs,House,29/04/2017
Keilor Downs,House,29/04/2017
Keilor East,Townhouse,29/04/2017
Keilor East,House,29/04/2017
Keilor Park,House,29/04/2017
Kensington,House,29/04/2017
Kew East,House,29/04/2017
Kew East,House,29/04/2017
Keysborough,House,29/04/2017
Kilsyth,House,29/04/2017
Lalor,House,29/04/2017
Lalor,House,29/04/2017
Lalor,House,29/04/2017
Lalor,House,29/04/2017
Lalor,House,29/04/2017
Lower Plenty,UniTownhouse,29/04/2017
Lower Plenty,House,29/04/2017
MacLeod,Townhouse,29/04/2017
MacLeod,UniTownhouse,29/04/2017
Maidstone,Townhouse,29/04/2017
Malvern,House,29/04/2017
Malvern East,House,29/04/2017
Malvern East,House,29/04/2017
Maribyrnong,House,29/04/2017
Maribyrnong,House,29/04/2017
Meadow Heights,House,29/04/2017
Melbourne,UniTownhouse,29/04/2017
Melbourne,UniTownhouse,29/04/2017
Melton South,House,29/04/2017
Melton South,House,29/04/2017
Melton South,House,29/04/2017
Melton South,House,29/04/2017
Melton West,House,29/04/2017
Mentone,House,29/04/2017
Mentone,UniTownhouse,29/04/2017
Mentone,House,29/04/2017
Mernda,House,29/04/2017
Mernda,House,29/04/2017
Mernda,House,29/04/2017
Middle Park,House,29/04/2017
Mill Park,House,29/04/2017
Mill Park,House,29/04/2017
Mill Park,House,29/04/2017
Mill Park,House,29/04/2017
Mitcham,House,29/04/2017
Mont Albert,House,29/04/2017
Mont Albert,UniTownhouse,29/04/2017
Moonee Ponds,House,29/04/2017
Moonee Ponds,House,29/04/2017
Moonee Ponds,House,29/04/2017
Moonee Ponds,Townhouse,29/04/2017
Mooroolbark,House,29/04/2017
Mordialloc,House,29/04/2017
Mount Waverley,House,29/04/2017
Mount Waverley,House,29/04/2017
Mount Waverley,House,29/04/2017
Mount Waverley,House,29/04/2017
Mount Waverley,Townhouse,29/04/2017
Mount Waverley,House,29/04/2017
Mulgrave,House,29/04/2017
Mulgrave,House,29/04/2017
Mulgrave,House,29/04/2017
Mulgrave,House,29/04/2017
Mulgrave,House,29/04/2017
Mulgrave,House,29/04/2017
Mulgrave,House,29/04/2017
Murrumbeena,UniTownhouse,29/04/2017
Narre Warren,House,29/04/2017
Narre Warren,House,29/04/2017
Newport,House,29/04/2017
Newport,House,29/04/2017
Newport,House,29/04/2017
Niddrie,House,29/04/2017
Noble Park,House,29/04/2017
Noble Park,UniTownhouse,29/04/2017
North Melbourne,House,29/04/2017
Northcote,House,29/04/2017
Northcote,House,29/04/2017
Northcote,UniTownhouse,29/04/2017
Northcote,House,29/04/2017
Oak Park,House,29/04/2017
Oak Park,UniTownhouse,29/04/2017
Oaklands Junction,House,29/04/2017
Oakleigh,House,29/04/2017
Oakleigh East,Townhouse,29/04/2017
Oakleigh East,Townhouse,29/04/2017
Oakleigh South,House,29/04/2017
Parkdale,Townhouse,29/04/2017
Parkdale,Townhouse,29/04/2017
Pascoe Vale,Townhouse,29/04/2017
Pascoe Vale,House,29/04/2017
Point Cook,House,29/04/2017
Port Melbourne,UniTownhouse,29/04/2017
Port Melbourne,UniTownhouse,29/04/2017
Port Melbourne,House,29/04/2017
Port Melbourne,House,29/04/2017
Port Melbourne,House,29/04/2017
Port Melbourne,UniTownhouse,29/04/2017
Prahran,House,29/04/2017
Prahran,UniTownhouse,29/04/2017
Preston,House,29/04/2017
Preston,House,29/04/2017
Preston,House,29/04/2017
Preston,House,29/04/2017
Preston,UniTownhouse,29/04/2017
Preston,UniTownhouse,29/04/2017
Reservoir,House,29/04/2017
Reservoir,House,29/04/2017
Reservoir,House,29/04/2017
Reservoir,UniTownhouse,29/04/2017
Richmond,UniTownhouse,29/04/2017
Richmond,House,29/04/2017
Richmond,House,29/04/2017
Richmond,House,29/04/2017
Ringwood,House,29/04/2017
Ringwood East,House,29/04/2017
