Suburb,Rooms,Type,Price,Date,Postcode,Car,Lattitude,Longtitude,Propertycount
Braybrook,5,h,760000,08/07/2017,3019,2,-37.78207,144.85342,3589
Braybrook,2,h,590000,08/07/2017,3019,1,-37.78341,144.85574,3589
Brighton,3,u,1180000,08/07/2017,3186,2,-37.90542,144.99817,10579
Brighton East,2,u,585000,08/07/2017,3187,1,-37.93171,145.03041,6938
Brighton East,4,h,1580000,08/07/2017,3187,2,-37.91053,145.02447,6938
Broadmeadows,3,h,460000,08/07/2017,3047,1,-37.67197,144.91896,4294
Broadmeadows,3,h,386000,08/07/2017,3047,1,-37.6886,144.92281,4294
Brooklyn,2,u,515000,08/07/2017,3012,2,-37.82073,144.8447,962
Brunswick,4,h,1515000,08/07/2017,3056,2,-37.76549,144.96366,11918
Brunswick,3,h,1037000,08/07/2017,3056,1,-37.75746,144.95633,11918
Brunswick,3,h,1100000,08/07/2017,3056,1,-37.76418,144.95715,11918
Brunswick East,3,h,1330000,08/07/2017,3057,1,-37.77289,144.97503,5533
Brunswick East,3,t,937000,08/07/2017,3057,1,-37.76049,144.98065,5533
Brunswick East,1,u,290000,08/07/2017,3057,0,-37.77165,144.97187,5533
Bundoora,3,h,730000,08/07/2017,3083,1,-37.70602,145.05945,10175
Bundoora,3,h,660000,08/07/2017,3083,2,-37.70301,145.06341,10175
Burwood,3,h,1530000,08/07/2017,3125,2,-37.85126,145.1132,5678
Burwood East,3,h,1150000,08/07/2017,3151,2,-37.85695,145.15144,4048
Burwood East,4,h,1600000,08/07/2017,3151,2,-37.84839,145.14299,4048
Cairnlea,3,h,636000,08/07/2017,3023,2,-37.75777,144.77974,2674
Camberwell,2,u,755000,08/07/2017,3124,1,-37.8401,145.09113,8920
Camberwell,8,h,2200000,08/07/2017,3124,4,-37.84812,145.07414,8920
Carnegie,3,h,1530000,08/07/2017,3163,1,-37.8891,145.06337,7822
Carnegie,2,u,750000,08/07/2017,3163,2,-37.88368,145.0515,7822
Carnegie,1,u,286000,08/07/2017,3163,1,-37.90321,145.0555,7822
Carnegie,2,u,580010,08/07/2017,3163,1,-37.9003,145.06342,7822
Carnegie,4,t,1250000,08/07/2017,3163,2,-37.89334,145.05463,7822
Caroline Springs,3,t,430000,08/07/2017,3023,2,-37.7253,144.7484,7719
Caroline Springs,3,t,360000,08/07/2017,3023,1,-37.70624,144.74042,7719
Caroline Springs,4,h,740000,08/07/2017,3023,2,-37.7277,144.73422,7719
Carrum Downs,4,h,647000,08/07/2017,3201,4,-38.10984,145.17062,8060
Caulfield South,2,u,636500,08/07/2017,3162,1,-37.89063,145.02609,5051
Chadstone,3,t,930000,08/07/2017,3148,1,-37.88289,145.09871,3582
Clayton,3,h,1018000,08/07/2017,3168,2,-37.92063,145.11186,5837
Coburg,2,h,760000,08/07/2017,3058,2,-37.74011,144.95267,11204
Coburg,2,t,876000,08/07/2017,3058,1,-37.74914,144.96826,11204
Coburg North,1,h,867000,08/07/2017,3058,4,-37.73245,144.97103,3445
Collingwood,1,u,365000,08/07/2017,3066,0,-37.79597,144.99108,4553
Collingwood,3,h,1297000,08/07/2017,3066,0,-37.79557,144.99158,4553
Coolaroo,4,h,515000,08/07/2017,3048,0,-37.65879,144.9296,1124
Cranbourne North,4,h,670000,08/07/2017,3977,2,-38.07898,145.3165,6464
Croydon,5,h,865000,08/07/2017,3136,2,-37.79189,145.29661,11925
Croydon,4,h,760000,08/07/2017,3136,2,-37.78393,145.29132,11925
Croydon,3,h,725000,08/07/2017,3136,2,-37.81083,145.28792,11925
Croydon,2,t,480000,08/07/2017,3136,1,-37.80452,145.28579,11925
Croydon,4,h,1120000,08/07/2017,3136,2,-37.80718,145.28581,11925
Dandenong North,3,h,465000,08/07/2017,3175,1,-37.9674,145.20552,8322
Dandenong North,4,h,614000,08/07/2017,3175,2,-37.967,145.19658,8322
Dandenong North,4,h,930000,08/07/2017,3175,1,-37.94264,145.21786,8322
Deer Park,3,h,557000,08/07/2017,3023,2,-37.76545,144.76458,6388
Deer Park,3,h,650000,08/07/2017,3023,2,-37.77396,144.77229,6388
Derrimut,4,h,750000,08/07/2017,3030,2,-37.79571,144.76656,2276
Dingley Village,3,h,806000,08/07/2017,3172,1,-37.98086,145.11993,3940
Dingley Village,3,h,892000,08/07/2017,3172,3,-37.98186,145.13081,3940
Doncaster,3,h,1345000,08/07/2017,3108,3,-37.79461,145.14206,9028
Doncaster,4,h,1430000,08/07/2017,3108,2,-37.78101,145.1111,9028
Doncaster,4,h,1663000,08/07/2017,3108,2,-37.77102,145.13338,9028
Doncaster East,4,h,1310000,08/07/2017,3109,2,-37.79561,145.16268,10999
Doncaster East,3,h,1530000,08/07/2017,3109,2,-37.77655,145.15387,10999
Doncaster East,4,h,1390000,08/07/2017,3109,2,-37.77813,145.16558,10999
Doncaster East,3,h,1423000,08/07/2017,3109,2,-37.79357,145.15318,10999
Donvale,2,t,630000,08/07/2017,3111,1,-37.80103,145.17844,4790
Eaglemont,3,h,1300000,08/07/2017,3084,2,-37.75825,145.05438,1651
Edithvale,5,h,1260000,08/07/2017,3196,3,-38.04105,145.1216,2546
Eltham,3,h,655000,08/07/2017,3095,2,-37.71613,145.13939,6990
Eltham North,4,h,792000,08/07/2017,3095,2,-37.70115,145.12855,2346
Elwood,1,u,435000,08/07/2017,3184,1,-37.88306,144.9841,8989
Elwood,1,u,350000,08/07/2017,3184,0,-37.88111,144.99054,8989
Epping,3,h,490000,08/07/2017,3076,2,-37.62157,145.01049,10926
Epping,3,h,490000,08/07/2017,3076,1,-37.64166,145.02885,10926
Epping,3,u,392250,08/07/2017,3076,1,-37.64836,145.03139,10926
Epping,2,h,417500,08/07/2017,3076,1,-37.64827,145.05317,10926
Essendon,3,h,1000000,08/07/2017,3040,2,-37.74635,144.9229,9264
Essendon,1,u,310000,08/07/2017,3040,1,-37.75515,144.92114,9264
Essendon,3,h,1398000,08/07/2017,3040,1,-37.75621,144.93401,9264
Ferntree Gully,3,t,664000,08/07/2017,3156,1,-37.8798,145.2775,10788
Ferntree Gully,3,t,1900000,08/07/2017,3156,2,-37.88096,145.29371,10788
Fitzroy,2,u,790000,08/07/2017,3065,2,-37.7967,144.98363,5825
Fitzroy,2,u,830000,08/07/2017,3065,1,-37.79721,144.98073,5825
Fitzroy,1,u,456000,08/07/2017,3065,1,-37.79636,144.98394,5825
Flemington,2,h,1000000,08/07/2017,3031,0,-37.78696,144.92556,3593
Footscray,3,t,800000,08/07/2017,3011,2,-37.80196,144.90783,7570
Frankston,3,h,565000,08/07/2017,3199,2,-38.16483,145.16383,17055
Frankston South,3,h,810000,08/07/2017,3199,2,-38.15983,145.11351,7566
Gladstone Park,4,h,749000,08/07/2017,3043,2,-37.68269,144.88601,3285
Glen Iris,1,u,260000,08/07/2017,3146,1,-37.8574,145.04795,10412
Glen Iris,1,u,330000,08/07/2017,3146,1,-37.85702,145.04801,10412
Glen Iris,2,u,501000,08/07/2017,3146,1,-37.85019,145.0465,10412
Glen Waverley,3,h,1908000,08/07/2017,3150,2,-37.88462,145.17315,15321
Glen Waverley,3,h,1070000,08/07/2017,3150,1,-37.89813,145.14652,15321
Glenroy,4,h,700000,08/07/2017,3046,1,-37.69558,144.93223,8870
Glenroy,3,h,805000,08/07/2017,3046,2,-37.70691,144.93498,8870
Glenroy,3,h,721000,08/07/2017,3046,1,-37.70067,144.92689,8870
Glenroy,2,t,400000,08/07/2017,3046,1,-37.71122,144.91863,8870
Glenroy,2,h,675000,08/07/2017,3046,1,-37.69705,144.94219,8870
Glenroy,4,t,656000,08/07/2017,3046,2,-37.7046,144.91041,8870
Greensborough,3,h,866000,08/07/2017,3088,2,-37.71733,145.09622,8524
Greensborough,4,h,1028000,08/07/2017,3088,4,-37.69261,145.1105,8524
Greenvale,4,h,783000,08/07/2017,3059,2,-37.64163,144.90493,4864
Greenvale,5,h,800000,08/07/2017,3059,2,-37.61079,144.90823,4864
Hadfield,3,h,735000,08/07/2017,3046,1,-37.71425,144.95013,2606
Hadfield,2,t,595000,08/07/2017,3046,1,-37.71147,144.93927,2606
Hadfield,2,t,539000,08/07/2017,3046,2,-37.70522,144.94702,2606
Hallam,3,h,1300000,08/07/2017,3803,2,-38.00128,145.27213,3728
Hampton,1,u,580000,08/07/2017,3188,1,-37.93953,145.00096,5454
Hampton East,2,t,771000,08/07/2017,3188,1,-37.94083,145.03682,2356
Hampton Park,4,h,622000,08/07/2017,3976,2,-38.02683,145.25871,8256
Hampton Park,3,h,400000,08/07/2017,3976,1,-38.0457,145.27395,8256
Hawthorn,1,u,455000,08/07/2017,3122,1,-37.81823,145.03972,11308
Hawthorn East,2,u,615888,08/07/2017,3123,1,-37.81835,145.05895,6482
Heidelberg,4,h,1430000,08/07/2017,3084,3,-37.74605,145.08504,2890
Heidelberg,2,u,534000,08/07/2017,3084,1,-37.75715,145.06463,2890
Heidelberg West,3,h,575500,08/07/2017,3081,1,-37.73459,145.04394,2674
Heidelberg West,3,h,600000,08/07/2017,3081,2,-37.73597,145.03916,2674
Heidelberg West,2,u,445000,08/07/2017,3081,1,-37.74392,145.04692,2674
Highett,3,h,1430000,08/07/2017,3190,0,-37.9511,145.04171,4794
Highett,4,h,1820000,08/07/2017,3190,2,-37.94882,145.03111,4794
Hillside,4,h,660000,08/07/2017,3037,2,-37.6869,144.7485,5556
Hughesdale,5,h,1475000,08/07/2017,3166,3,-37.90403,145.08118,3145
Ivanhoe,5,h,2100000,08/07/2017,3079,2,-37.76086,145.05177,5549
Ivanhoe,3,h,1510000,08/07/2017,3079,2,-37.75973,145.03808,5549
Ivanhoe,3,u,880000,08/07/2017,3079,1,-37.75842,145.05075,5549
Ivanhoe,2,h,1320000,08/07/2017,3079,0,-37.76091,145.04437,5549
Jacana,2,h,575500,08/07/2017,3047,1,-37.68988,144.91113,851
Keilor,3,h,775000,08/07/2017,3036,2,-37.71796,144.827,2339
Keilor,4,h,635000,08/07/2017,3036,2,-37.71368,144.82082,2339
Keilor Downs,3,h,675000,08/07/2017,3038,4,-37.72659,144.79668,3656
Keilor Downs,3,h,620000,08/07/2017,3038,4,-37.71575,144.80598,3656
Keilor East,5,h,1005000,08/07/2017,3033,2,-37.7305,144.86863,5629
Keilor East,4,t,710000,08/07/2017,3033,1,-37.74165,144.86279,5629
Keilor Park,3,h,700000,08/07/2017,3042,1,-37.7219,144.85239,1119
Keilor Park,3,h,635000,08/07/2017,3042,2,-37.72012,144.86149,1119
Kensington,2,u,438000,08/07/2017,3031,1,-37.79662,144.9254,5263
Kensington,2,u,710000,08/07/2017,3031,1,-37.79561,144.93499,5263
Kensington,1,u,390000,08/07/2017,3031,1,-37.79023,144.92335,5263
Kew,3,t,1205000,08/07/2017,3101,2,-37.81317,145.05993,10331
Kew,3,h,1410000,08/07/2017,3101,1,-37.79893,145.04266,10331
Kew,1,u,520000,08/07/2017,3101,1,-37.80059,145.03274,10331
Kilsyth,3,h,811000,08/07/2017,3137,3,-37.80467,145.30297,4654
Lalor,3,h,710500,08/07/2017,3075,1,-37.67414,145.0205,8279
Lalor,3,h,752000,08/07/2017,3075,2,-37.6708,145.01353,8279
Lalor,3,h,622000,08/07/2017,3075,2,-37.67146,145.03232,8279
Maidstone,3,t,650000,08/07/2017,3012,2,-37.78502,144.86733,3873
Maidstone,2,u,435000,08/07/2017,3012,1,-37.77813,144.87287,3873
Maidstone,3,h,876000,08/07/2017,3012,2,-37.77915,144.88137,3873
Malvern,1,u,338000,08/07/2017,3144,1,-37.87012,145.03545,4675
Maribyrnong,4,h,1340000,08/07/2017,3032,3,-37.78352,144.88981,4918
Meadow Heights,3,h,450000,08/07/2017,3048,1,-37.66059,144.92006,4704
Meadow Heights,3,h,440000,08/07/2017,3048,2,-37.64769,144.91359,4704
Melbourne,2,u,1075000,08/07/2017,3000,1,-37.81141,144.95879,17496
Melton,4,h,550000,08/07/2017,3337,2,-37.68686,144.58157,3600
Melton,3,h,373500,08/07/2017,3337,2,-37.67831,144.57342,3600
Melton South,2,h,280500,08/07/2017,3338,1,-37.70411,144.57159,4718
Mentone,2,u,640000,08/07/2017,3194,1,-37.98346,145.06313,6162
Mentone,4,h,1322000,08/07/2017,3194,2,-37.97911,145.08045,6162
Mentone,3,t,940000,08/07/2017,3194,2,-37.97759,145.06482,6162
Mill Park,3,h,767500,08/07/2017,3082,2,-37.67633,145.06922,10529
Mill Park,3,h,705000,08/07/2017,3082,2,-37.66462,145.05659,10529
Mill Park,3,h,705000,08/07/2017,3082,2,-37.67391,145.0618,10529
Mill Park,4,h,790000,08/07/2017,3082,2,-37.65217,145.04863,10529
Mill Park,4,h,676000,08/07/2017,3082,2,-37.65532,145.04131,10529
Mill Park,5,h,704500,08/07/2017,3082,2,-37.6641,145.05123,10529
Mill Park,4,h,550000,08/07/2017,3082,1,-37.65121,145.05404,10529
Mill Park,5,h,598000,08/07/2017,3082,1,-37.65116,145.05439,10529
Mill Park,3,h,592000,08/07/2017,3082,1,-37.66294,145.06301,10529
Mill Park,3,h,602000,08/07/2017,3082,1,-37.65359,145.04276,10529
Mitcham,3,h,1095000,08/07/2017,3132,1,-37.81498,145.18924,6871
Mitcham,2,h,480000,08/07/2017,3132,1,-37.81477,145.18867,6871
Montrose,4,h,735000,08/07/2017,3765,2,-37.81018,145.35396,2493
Moonee Ponds,1,h,1425500,08/07/2017,3039,1,-37.76075,144.91927,6232
Moonee Ponds,3,h,1320000,08/07/2017,3039,2,-37.7693,144.93415,6232
Moonee Ponds,4,h,1270000,08/07/2017,3039,3,-37.76421,144.90571,6232
Mooroolbark,3,h,650000,08/07/2017,3138,2,-37.78695,145.32513,8280
Mordialloc,4,h,1400000,08/07/2017,3195,2,-38.00429,145.10286,3650
Mordialloc,3,t,1627000,08/07/2017,3195,2,-38.00644,145.08478,3650
Mount Waverley,3,h,1150000,08/07/2017,3149,3,-37.89469,145.12363,13366
Mount Waverley,3,t,1375000,08/07/2017,3149,2,-37.87904,145.12911,13366
Mount Waverley,3,h,850000,08/07/2017,3149,2,-37.88598,145.1229,13366
Mount Waverley,3,h,1850000,08/07/2017,3149,1,-37.87754,145.12076,13366
Mulgrave,5,h,1016000,08/07/2017,3170,2,-37.93706,145.21124,7113
Mulgrave,4,h,992000,08/07/2017,3170,1,-37.91375,145.16438,7113
Murrumbeena,4,h,1820000,08/07/2017,3163,1,-37.89465,145.06984,4442
Murrumbeena,3,h,1620000,08/07/2017,3163,1,-37.90583,145.07283,4442
Newport,3,h,1000000,08/07/2017,3015,2,-37.84346,144.88947,5498
Noble Park,3,h,650000,08/07/2017,3174,1,-37.97593,145.18931,11806
North Melbourne,2,u,785000,08/07/2017,3051,1,-37.80202,144.95104,6821
North Melbourne,2,u,620000,08/07/2017,3051,1,-37.80272,144.95174,6821
Nunawading,3,h,1040000,08/07/2017,3131,1,-37.82759,145.16751,4973
Nunawading,2,u,676000,08/07/2017,3131,1,-37.8231,145.17911,4973
Nunawading,3,h,1002000,08/07/2017,3131,2,-37.80827,145.17885,4973
Nunawading,4,t,1175000,08/07/2017,3131,2,-37.82895,145.17678,4973
Oakleigh,3,h,1365000,08/07/2017,3166,2,-37.89542,145.10055,3224
Oakleigh East,3,h,875000,08/07/2017,3166,2,-37.90088,145.11692,2547
Oakleigh South,3,h,880000,08/07/2017,3167,2,-37.94043,145.09314,3692
Oakleigh South,3,h,1150000,08/07/2017,3167,2,-37.9237,145.09211,3692
Oakleigh South,4,u,774000,08/07/2017,3167,2,-37.91121,145.09598,3692
Oakleigh South,3,h,1122000,08/07/2017,3167,2,-37.92109,145.10515,3692
Ormond,1,u,327000,08/07/2017,3204,1,-37.89976,145.04215,3578
Ormond,4,h,1900000,08/07/2017,3204,2,-37.9075,145.05329,3578
Parkdale,4,h,2185000,08/07/2017,3195,3,-38.00205,145.07853,5087
Parkville,2,t,800000,08/07/2017,3052,1,-37.7882,144.94205,2309
Pascoe Vale,3,h,1210000,08/07/2017,3044,1,-37.72623,144.94521,7485
Port Melbourne,2,u,635000,08/07/2017,3207,1,-37.84146,144.94121,8648
Prahran,2,u,1003000,08/07/2017,3181,1,-37.84696,144.99364,7717
Preston,2,h,820000,08/07/2017,3072,1,-37.75024,145.00413,14577
Preston,3,h,1150000,08/07/2017,3072,0,-37.74936,144.98949,14577
Reservoir,3,h,925000,08/07/2017,3073,2,-37.72167,145.01706,21650
Reservoir,3,h,526250,08/07/2017,3073,1,-37.72828,145.03033,21650
Reservoir,1,h,351000,08/07/2017,3073,1,-37.69828,145.02184,21650
Reservoir,3,h,760000,08/07/2017,3073,1,-37.72057,145.02615,21650
Reservoir,3,h,690000,08/07/2017,3073,2,-37.70331,144.9838,21650
Richmond,2,u,715000,08/07/2017,3121,2,-37.82276,144.99866,14949
Richmond,2,u,630000,08/07/2017,3121,1,-37.81977,144.99597,14949
Richmond,2,h,1200000,08/07/2017,3121,1,-37.81684,145.00606,14949
Ringwood,4,h,1725000,08/07/2017,3134,2,-37.78372,145.25311,7785
Ringwood,2,h,633000,08/07/2017,3134,2,-37.82223,145.22504,7785
Ringwood East,4,h,1090000,08/07/2017,3135,2,-37.8159,145.24688,4407
Rowville,4,h,936000,08/07/2017,3178,2,-37.91692,145.25896,11667
Rowville,3,h,860000,08/07/2017,3178,2,-37.92778,145.24796,11667
Sandringham,4,h,850000,08/07/2017,3191,2,-37.95095,145.02096,4497
Scoresby,3,h,1000000,08/07/2017,3179,2,-37.89385,145.23848,2206
Seabrook,3,h,640000,08/07/2017,3028,2,-37.87899,144.75625,1793
Seaford,4,h,800000,08/07/2017,3198,0,-38.11336,145.15035,8077
South Melbourne,3,h,1720000,08/07/2017,3205,2,-37.83631,144.95536,5943
South Morang,3,h,690000,08/07/2017,3752,2,-37.64426,145.1,7969
South Morang,4,h,875000,08/07/2017,3752,2,-37.62648,145.07141,7969
South Morang,3,t,420000,08/07/2017,3752,2,-37.63478,145.08486,7969
South Morang,4,h,677500,08/07/2017,3752,2,-37.63454,145.06894,7969
South Yarra,2,u,600000,08/07/2017,3141,1,-37.83766,144.98799,14887
South Yarra,2,u,762500,08/07/2017,3141,1,-37.83613,144.99661,14887
South Yarra,4,h,1855500,08/07/2017,3141,1,-37.83986,144.98598,14887
Spotswood,2,h,802000,08/07/2017,3015,1,-37.83162,144.88742,1223
Springvale,3,h,1016000,08/07/2017,3171,2,-37.95612,145.1494,7412
St Albans,3,h,600000,08/07/2017,3021,6,-37.75424,144.80816,14042
St Albans,4,h,631000,08/07/2017,3021,3,-37.73593,144.8101,14042
St Albans,3,h,711100,08/07/2017,3021,2,-37.73615,144.81445,14042
St Albans,3,h,582000,08/07/2017,3021,0,-37.73704,144.79108,14042
St Albans,3,h,730000,08/07/2017,3021,6,-37.73106,144.80665,14042
St Kilda,1,u,468000,08/07/2017,3182,1,-37.87094,144.9807,13240
St Kilda,1,u,470000,08/07/2017,3182,1,-37.87312,144.97986,13240
Strathmore,4,h,1140000,08/07/2017,3041,2,-37.73831,144.91114,3284
Strathmore,3,u,750000,08/07/2017,3041,2,-37.73415,144.91852,3284
Sunbury,3,h,487000,08/07/2017,3429,1,-37.58025,144.71759,14092
Sunbury,4,h,410000,08/07/2017,3429,2,-37.58231,144.69962,14092
Sunbury,4,h,512500,08/07/2017,3429,2,-37.57355,144.70854,14092
Sunshine,3,h,830500,08/07/2017,3020,2,-37.7807,144.83648,3755
Sunshine North,2,u,429000,08/07/2017,3020,1,-37.76941,144.82385,4217
Sunshine West,3,h,551000,08/07/2017,3020,2,-37.80046,144.82676,6763
Sunshine West,3,h,450000,08/07/2017,3020,2,-37.79703,144.81228,6763
Surrey Hills,2,t,781000,08/07/2017,3127,2,-37.82413,145.10424,5457
Tarneit,4,h,586000,08/07/2017,3029,2,-37.85162,144.66522,10160
Tarneit,4,h,496000,08/07/2017,3029,2,-37.84688,144.68182,10160
Templestowe,3,h,1280000,08/07/2017,3106,2,-37.75091,145.16761,6202
Templestowe,4,h,1635000,08/07/2017,3106,2,-37.76797,145.13799,6202
Templestowe,3,t,795000,08/07/2017,3106,2,-37.75458,145.12285,6202
Templestowe Lower,3,h,1138000,08/07/2017,3107,2,-37.77185,145.12509,5420
The Basin,3,h,477000,08/07/2017,3154,1,-37.85971,145.31036,1690
Thomastown,3,h,605000,08/07/2017,3074,2,-37.68579,144.98878,7955
Thomastown,3,h,610000,08/07/2017,3074,2,-37.68336,145.0029,7955
Thomastown,3,h,580000,08/07/2017,3074,2,-37.67751,144.98663,7955
Thornbury,1,u,415000,08/07/2017,3071,1,-37.75443,145.00919,8870
Thornbury,2,h,905000,08/07/2017,3071,0,-37.75642,144.98755,8870
Toorak,2,u,725000,08/07/2017,3142,1,-37.83532,145.0216,7217
Toorak,1,u,577000,08/07/2017,3142,1,-37.84263,145.00448,7217
Truganina,3,h,451000,08/07/2017,3029,2,-37.83963,144.71487,5811
Truganina,3,u,453350,08/07/2017,3029,1,-37.84253,144.7227,5811
Tullamarine,4,h,895000,08/07/2017,3043,2,-37.70598,144.87616,3296
Tullamarine,4,h,586000,08/07/2017,3043,3,-37.70695,144.88514,3296
Wantirna South,3,u,570000,08/07/2017,3152,1,-37.87638,145.2313,7082
Wantirna South,3,h,778000,08/07/2017,3152,2,-37.85605,145.24496,7082
Wantirna South,4,h,1055000,08/07/2017,3152,2,-37.87325,145.23244,7082
Watsonia North,3,h,790000,08/07/2017,3087,2,-37.70039,145.08957,1442
Werribee,4,h,514000,08/07/2017,3030,2,-37.8723,144.661,16166
Werribee,3,h,529000,08/07/2017,3030,2,-37.88421,144.67869,16166
Werribee,3,h,484000,08/07/2017,3030,0,-37.88996,144.65526,16166
West Melbourne,2,u,670000,08/07/2017,3003,1,-37.8118,144.95259,2230
West Melbourne,2,u,510000,08/07/2017,3003,1,-37.80473,144.9435,2230
Westmeadows,3,h,410000,08/07/2017,3049,2,-37.66948,144.90385,2474
Westmeadows,4,h,675000,08/07/2017,3049,4,-37.6815,144.87892,2474
Williamstown,3,h,1200000,08/07/2017,3016,0,-37.85843,144.89976,6380
Williamstown,2,u,650000,08/07/2017,3016,1,-37.86155,144.89081,6380
Windsor,1,u,410000,08/07/2017,3181,1,-37.85687,144.99748,4380
Yallambie,4,h,743500,08/07/2017,3085,4,-37.72788,145.10456,1369
Yarraville,3,h,1285000,08/07/2017,3013,1,-37.81335,144.89471,6543
Yarraville,2,u,440000,08/07/2017,3013,1,-37.82356,144.88191,6543
Abbotsford,3,h,1635000,12/08/2017,3067,0,-37.80359,144.99538,4019
Abbotsford,2,h,940000,12/08/2017,3067,0,-37.80911,144.99339,4019
Abbotsford,3,h,1375000,12/08/2017,3067,0,-37.80125,144.99926,4019
Abbotsford,4,t,1525000,12/08/2017,3067,2,-37.80116,145.00066,4019
Aberfeldie,4,h,1380000,12/08/2017,3040,2,-37.75595,144.90551,1543
Airport West,3,u,700000,12/08/2017,3042,1,-37.73351,144.88749,3464
Airport West,4,t,950000,12/08/2017,3042,1,-37.72572,144.86848,3464
Albanvale,2,u,415000,12/08/2017,3021,1,-37.74839,144.7735,1899
Alphington,3,h,1625000,12/08/2017,3078,1,-37.77586,145.03092,2211
Altona,3,h,1225000,12/08/2017,3018,1,-37.87256,144.8078,5301
Altona,3,u,660000,12/08/2017,3018,2,-37.86473,144.81507,5301
Altona,3,u,767000,12/08/2017,3018,1,-37.871,144.81153,5301
Altona Meadows,4,h,810000,12/08/2017,3028,2,-37.88413,144.79033,7630
Armadale,2,h,1480000,12/08/2017,3143,2,-37.85459,145.02147,4836
Armadale,2,u,821000,12/08/2017,3143,1,-37.86165,145.02148,4836
Ascot Vale,3,h,1250000,12/08/2017,3032,1,-37.77659,144.9338,6567
Ashburton,4,t,1520000,12/08/2017,3147,2,-37.87036,145.08471,3052
Ashburton,3,h,2299500,12/08/2017,3147,3,-37.86516,145.07958,3052
Aspendale Gardens,3,h,951000,12/08/2017,3195,2,-38.02608,145.12784,2243
Balaclava,2,u,700000,12/08/2017,3183,0,-37.87149,144.99746,2952
Balwyn,2,u,614000,12/08/2017,3103,1,-37.81303,145.07468,5682
Balwyn,4,h,2360000,12/08/2017,3103,2,-37.81462,145.08776,5682
Balwyn,3,h,1750000,12/08/2017,3103,1,-37.81363,145.09942,5682
Balwyn North,4,h,1460000,12/08/2017,3104,2,-37.78368,145.09545,7809
Balwyn North,3,h,1360000,12/08/2017,3104,2,-37.78617,145.09202,7809
Balwyn North,3,h,1739000,12/08/2017,3104,2,-37.79843,145.06728,7809
Bayswater,3,h,720000,12/08/2017,3153,2,-37.84633,145.26267,5030
Beaumaris,5,h,1780000,12/08/2017,3193,2,-37.97732,145.04388,5366
Beaumaris,4,h,1611000,12/08/2017,3193,2,-37.98354,145.04261,5366
Bellfield,3,h,1006000,12/08/2017,3081,0,-37.75315,145.04062,790
Bentleigh,4,h,1700000,12/08/2017,3204,2,-37.92837,145.03821,6795
Bentleigh,4,t,1280000,12/08/2017,3204,2,-37.92893,145.04581,6795
Bentleigh,4,t,1750000,12/08/2017,3204,2,-37.91582,145.048,6795
Bentleigh East,3,h,1175000,12/08/2017,3165,2,-37.92689,145.05879,10969
Bentleigh East,3,h,1290000,12/08/2017,3165,2,-37.92445,145.06824,10969
Berwick,4,h,683000,12/08/2017,3806,2,-38.01901,145.33479,17093
Black Rock,4,h,1730000,12/08/2017,3193,2,-37.96678,145.02223,2866
Blackburn,3,h,1100000,12/08/2017,3130,2,-37.81169,145.15735,5713
Blackburn North,4,h,1250000,12/08/2017,3130,2,-37.8051,145.14351,2867
Blackburn South,3,h,1246000,12/08/2017,3130,2,-37.83504,145.15941,4387
Boronia,4,t,740000,12/08/2017,3155,2,-37.85784,145.26022,9704
Box Hill,3,h,1525000,12/08/2017,3128,1,-37.82694,145.12465,4605
Box Hill,2,t,730000,12/08/2017,3128,1,-37.819,145.13537,4605
Briar Hill,3,h,830000,12/08/2017,3088,2,-37.7063,145.12215,1390
