Suburb,Rooms,Type,Price,Method,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Propertycount
Altona North,4,h,970000,S,23/09/2017,9.4,3025,4,1,5,561,,,5132
Armadale,4,h,3000000,VB,23/09/2017,6.3,3143,4,3,2,474,180,,4836
Armadale,3,h,1500000,VB,23/09/2017,6.3,3143,3,1,,230,115,,4836
Ascot Vale,3,t,1130000,S,23/09/2017,4.3,3032,3,2,1,231,,,6567
Ashburton,3,h,1210000,S,23/09/2017,10.2,3147,3,1,3,407,93,,3052
Ashburton,3,h,1840000,SP,23/09/2017,10.2,3147,3,1,2,648,,,3052
Balwyn,5,h,2580000,PI,23/09/2017,7.9,3103,5,5,2,621,575,,5682
Balwyn North,4,h,1400000,VB,23/09/2017,9.7,3104,4,2,1,629,,,7809
Bayswater,3,h,755000,S,23/09/2017,23.2,3153,3,2,4,782,,,5030
Bayswater North,3,h,800000,S,23/09/2017,23.2,3153,3,2,5,931,,,3598
Bayswater North,3,h,724000,S,23/09/2017,23.2,3153,3,2,2,482,147,,3598
Beaumaris,3,h,1150000,VB,23/09/2017,17.3,3193,3,2,2,335,,,5366
Bentleigh,5,h,1915000,PI,23/09/2017,11.4,3204,5,2,2,590,,,6795
Bentleigh,4,h,1410000,PI,23/09/2017,11.4,3204,4,3,4,623,214,,6795
Bentleigh East,2,h,1020000,VB,23/09/2017,13.8,3165,2,1,2,597,115,,10969
Bentleigh East,4,h,1675000,S,23/09/2017,13.8,3165,4,2,2,400,294,,10969
Berwick,3,h,835000,SP,23/09/2017,35.2,3806,3,2,2,957,,,17093
Black Rock,3,u,945000,S,23/09/2017,17.3,3193,3,2,2,749,,,2866
Blackburn,3,h,786000,S,23/09/2017,13.4,3130,3,1,2,1271,,,5713
Blackburn North,5,h,1555000,S,23/09/2017,13.4,3130,5,2,2,602,,,2867
Blackburn North,4,h,1475000,PI,23/09/2017,13.4,3130,4,2,2,582,240,,2867
Blackburn South,4,h,1229000,S,23/09/2017,13.4,3130,4,2,2,727,115,,4387
Bonbeach,3,h,965000,SP,23/09/2017,27,3196,3,2,2,572,127,,2887
Box Hill,2,u,653000,S,23/09/2017,10.9,3128,2,1,1,84,77,,4605
Brighton East,5,h,2750000,S,23/09/2017,10.3,3187,5,3,3,626,,,6938
Broadmeadows,3,h,575500,S,23/09/2017,14,3047,3,1,3,580,,,4294
Brooklyn,3,h,901000,SP,23/09/2017,6.4,3012,3,2,3,738,,,962
Brunswick,3,h,1150000,S,23/09/2017,5.2,3056,3,1,1,360,,,11918
Brunswick,3,h,1280000,SP,23/09/2017,5.2,3056,3,1,2,212,,,11918
Brunswick,3,h,1325000,S,23/09/2017,5.2,3056,3,1,1,331,120,,11918
Brunswick,4,h,1630000,VB,23/09/2017,5.2,3056,4,2,1,278,174,,11918
Brunswick,4,h,1275000,PI,23/09/2017,5.2,3056,4,1,2,518,,,11918
Brunswick,4,h,1770000,S,23/09/2017,5.2,3056,4,2,3,461,187,,11918
Brunswick East,2,h,1065000,S,23/09/2017,4,3057,2,1,1,186,,,5533
Brunswick East,2,u,522000,SP,23/09/2017,4,3057,2,1,1,186,,,5533
Brunswick West,3,h,1000000,SP,23/09/2017,5.2,3055,3,1,2,399,105,,7082
Brunswick West,3,h,1080000,SP,23/09/2017,5.2,3055,3,1,2,218,,,7082
Bulleen,4,h,1300000,PI,23/09/2017,10.8,3105,4,2,3,650,120,,4480
Bulleen,3,h,1331000,S,23/09/2017,10.8,3105,3,2,2,697,158,,4480
Bundoora,3,h,745000,S,23/09/2017,12.1,3083,3,1,2,586,,,10175
Burnside Heights,3,h,655000,S,23/09/2017,14.8,3023,3,2,2,419,,,1686
Burwood East,3,h,680000,VB,23/09/2017,14.7,3151,3,1,1,189,,,4048
Camberwell,4,h,2850000,S,23/09/2017,7.7,3124,4,2,8,905,,,8920
Camberwell,5,h,2800000,VB,23/09/2017,7.7,3124,5,2,2,768,254,,8920
Carnegie,4,h,1966000,VB,23/09/2017,10.1,3163,4,2,2,627,181,,7822
Carnegie,1,u,381000,S,23/09/2017,10.1,3163,1,1,1,2048,55,,7822
Caroline Springs,3,h,646000,S,23/09/2017,14.8,3023,3,1,2,238,171,,7719
Cheltenham,3,h,1100000,PI,23/09/2017,17.9,3192,3,2,2,603,,,9758
Cheltenham,3,h,1015000,S,23/09/2017,17.9,3192,3,1,2,566,,,9758
Cheltenham,3,t,795000,S,23/09/2017,17.9,3192,3,2,2,138,137,,9758
Cheltenham,3,h,1160000,S,23/09/2017,17.9,3192,3,2,2,534,134,,9758
Cheltenham,4,h,1160000,S,23/09/2017,17.9,3192,4,2,2,585,,,9758
Clayton South,3,h,800000,S,23/09/2017,17.5,3169,3,1,2,602,,,4734
Coburg,4,h,1000000,S,23/09/2017,6.7,3058,4,2,1,343,,,11204
Coburg,3,h,960000,S,23/09/2017,6.7,3058,3,1,3,491,,,11204
Craigieburn,4,h,735000,S,23/09/2017,20.6,3064,4,2,2,771,255,,15510
Craigieburn,4,h,600000,S,23/09/2017,20.6,3064,4,2,2,630,177,,15510
Craigieburn,4,h,475000,SP,23/09/2017,20.6,3064,4,2,1,294,146,,15510
Craigieburn,3,h,552000,S,23/09/2017,20.6,3064,3,2,2,448,143,,15510
Croydon,3,h,840500,S,23/09/2017,23,3136,3,1,2,850,,,11925
Croydon,5,h,1180000,S,23/09/2017,23,3136,5,3,3,857,285,,11925
Deer Park,3,h,632000,S,23/09/2017,14.8,3023,3,1,1,562,118,,6388
Delahey,3,h,607500,S,23/09/2017,18,3037,3,2,2,528,142,,2898
Delahey,3,h,563000,S,23/09/2017,18,3037,3,2,2,469,,,2898
Derrimut,4,h,695000,S,23/09/2017,14.7,3030,4,2,2,516,,,2276
Diamond Creek,4,h,990000,S,23/09/2017,21.8,3089,4,3,2,1001,315,,4258
Doncaster,4,h,1260000,PI,23/09/2017,12.4,3108,4,3,3,730,,,9028
Doncaster East,4,h,1310000,S,23/09/2017,14.3,3109,4,2,2,664,,,10999
Doncaster East,5,h,1890000,S,23/09/2017,14.3,3109,5,2,2,659,,,10999
Donvale,3,u,775000,S,23/09/2017,16.1,3111,3,2,1,294,107,,4790
Doreen,2,h,365500,SP,23/09/2017,25.9,3754,2,1,2,184,,,7254
Edithvale,3,h,837000,S,23/09/2017,27,3196,3,1,1,441,,,2546
Edithvale,3,h,950000,S,23/09/2017,27,3196,3,1,2,560,146,,2546
Epping,3,h,646000,S,23/09/2017,19.6,3076,3,2,2,716,114,,10926
Epping,3,h,625000,S,23/09/2017,19.6,3076,3,1,2,534,113,,10926
Epping,3,h,552500,S,23/09/2017,19.6,3076,3,1,1,521,,,10926
Essendon,3,h,1710000,S,23/09/2017,7.5,3040,3,1,2,795,,,9264
Fawkner,4,h,800000,S,23/09/2017,13.1,3060,4,3,2,308,203,,5070
Ferntree Gully,3,h,791100,S,23/09/2017,24.8,3156,3,2,2,640,,,10788
Ferntree Gully,2,h,775000,S,23/09/2017,24.8,3156,2,1,1,733,110,,10788
Fitzroy,3,h,1210000,PI,23/09/2017,2.1,3065,3,1,,155,,,5825
Fitzroy,2,h,1300000,S,23/09/2017,2.1,3065,2,1,1,125,124,,5825
Fitzroy North,3,h,1730000,S,23/09/2017,3.6,3068,3,2,,175,,,6244
Flemington,2,h,1100000,S,23/09/2017,3.4,3031,2,1,1,193,,,3593
Flemington,2,u,452500,S,23/09/2017,3.4,3031,2,1,1,807,54,,3593
Forest Hill,4,h,1350000,VB,23/09/2017,15.4,3131,4,2,2,653,653,,4385
Forest Hill,4,h,950000,VB,23/09/2017,15.4,3131,4,1,1,607,,,4385
Frankston,3,h,634000,S,23/09/2017,38,3199,3,1,1,586,,,17055
Frankston South,4,h,1350000,S,23/09/2017,38,3199,4,2,2,2716,,,7566
Gladstone Park,3,h,586000,S,23/09/2017,12.9,3043,3,1,1,534,,,3285
Glen Huntly,1,u,600000,S,23/09/2017,10.1,3163,1,1,1,100,,,2403
Glen Iris,3,h,1285000,S,23/09/2017,7.3,3146,3,2,2,374,101,,10412
Glen Waverley,4,h,1190000,S,23/09/2017,16.7,3150,4,2,2,653,,,15321
Glen Waverley,3,h,2450000,S,23/09/2017,16.7,3150,3,1,0,984,,,15321
Glen Waverley,4,h,1214000,S,23/09/2017,16.7,3150,4,2,2,694,,,15321
Glen Waverley,4,h,1631888,S,23/09/2017,16.7,3150,4,2,2,740,,,15321
Glenroy,3,h,850000,S,23/09/2017,11.2,3046,3,1,1,672,,,8870
Glenroy,3,h,1051000,S,23/09/2017,11.2,3046,3,2,2,913,112,,8870
Glenroy,2,h,910000,PI,23/09/2017,11.2,3046,2,1,1,718,,,8870
Greensborough,3,h,785000,S,23/09/2017,16.1,3088,3,1,2,840,137,,8524
Hampton,4,h,1800000,PI,23/09/2017,13.8,3188,4,1,2,800,,,5454
Hampton,4,t,2000000,VB,23/09/2017,13.8,3188,4,3,2,360,275,,5454
Hampton,4,h,2500000,VB,23/09/2017,13.8,3188,4,2,4,683,199,,5454
Hampton East,4,h,1125000,PI,23/09/2017,13.8,3188,4,1,1,700,175,,2356
Hawthorn East,3,h,3600000,S,23/09/2017,6.2,3123,3,2,2,848,158,,6482
Heidelberg,3,h,985000,S,23/09/2017,8.9,3084,3,1,2,528,118,,2890
Heidelberg Heights,3,h,915000,S,23/09/2017,8.8,3081,3,2,2,604,,,2947
Highett,4,h,1911000,S,23/09/2017,16,3190,4,3,2,616,302,,4794
Hoppers Crossing,3,h,650000,S,23/09/2017,18.4,3029,3,2,2,913,174,,13830
Hoppers Crossing,3,h,550000,SP,23/09/2017,18.4,3029,3,1,2,635,,,13830
Hoppers Crossing,4,h,537000,S,23/09/2017,18.4,3029,4,2,2,572,,,13830
Hoppers Crossing,3,h,568000,S,23/09/2017,18.4,3029,3,2,2,700,,,13830
Huntingdale,3,h,1205000,SA,23/09/2017,12.3,3166,3,2,4,622,0,,768
Ivanhoe East,4,h,2040000,VB,23/09/2017,7.8,3079,4,2,2,585,,,1554
Jacana,3,h,605000,S,23/09/2017,14,3047,3,1,0,593,,,851
Kealba,3,h,572000,S,23/09/2017,14,3021,3,1,2,554,125,,1202
Keilor Downs,3,h,680000,S,23/09/2017,15.5,3038,3,2,2,850,,,3656
Keilor East,3,h,790000,SP,23/09/2017,11.7,3033,3,1,1,610,,,5629
Keilor East,4,h,630000,SP,23/09/2017,11.7,3033,3,1,2,185,113,,5629
Keilor East,3,h,900000,SP,23/09/2017,11.7,3033,3,1,1,624,,,5629
Kew,4,h,2450000,PI,23/09/2017,5.4,3101,4,2,2,399,192,,10331
Kew,3,h,2600000,PI,23/09/2017,5.4,3101,3,1,2,780,,,10331
Kew,2,t,955000,S,23/09/2017,5.4,3101,2,1,1,2835,100,,10331
Kew,3,h,1350000,VB,23/09/2017,5.4,3101,3,2,1,275,,,10331
Kew,2,h,1630000,S,23/09/2017,5.4,3101,2,1,0,284,88,,10331
Kew East,6,h,1875000,PI,23/09/2017,7.3,3102,6,2,2,697,170,,2671
Keysborough,3,h,770000,S,23/09/2017,25.2,3173,3,1,4,533,,,8459
Lalor,4,h,766000,S,23/09/2017,16.3,3075,4,2,5,541,110,,8279
Lalor,3,h,652000,S,23/09/2017,16.3,3075,3,1,2,533,,,8279
Malvern,3,h,2500000,VB,23/09/2017,5.9,3144,3,2,,395,149,,4675
Maribyrnong,2,h,752500,S,23/09/2017,4.3,3032,2,1,,488,113,,4918
Meadow Heights,8,h,741000,S,23/09/2017,17.4,3048,8,3,1,1063,101,,4704
Melton,3,h,283000,S,23/09/2017,31.7,3337,3,1,0,362,19,,3600
Melton West,4,h,430000,SP,23/09/2017,31.7,3337,4,1,3,675,147,,6065
Melton West,3,h,439000,S,23/09/2017,31.7,3337,3,2,2,524,115,,6065
Mentone,3,h,815000,S,23/09/2017,20,3194,3,2,2,520,,,6162
Mill Park,3,h,665000,S,23/09/2017,17.9,3082,3,1,4,345,,,10529
Mitcham,4,h,890000,S,23/09/2017,17.2,3132,4,2,2,481,166,,6871
Mitcham,5,h,1150000,S,23/09/2017,17.2,3132,5,2,2,588,,,6871
Mitcham,3,h,902000,PI,23/09/2017,17.2,3132,3,2,2,327,,,6871
Moonee Ponds,3,h,1162000,S,23/09/2017,6.2,3039,3,1,2,619,129,,6232
Mooroolbark,3,h,835000,S,23/09/2017,26.5,3138,3,2,1,940,,,8280
Mount Waverley,4,h,1400000,S,23/09/2017,14.2,3149,4,2,2,664,,,13366
Mount Waverley,3,h,1586000,S,23/09/2017,14.2,3149,3,1,1,718,138,,13366
Mount Waverley,4,h,1408000,S,23/09/2017,14.2,3149,4,2,2,692,179,,13366
Mulgrave,4,h,1080000,S,23/09/2017,18.8,3170,4,2,2,914,204,,7113
Mulgrave,3,h,1105000,S,23/09/2017,18.8,3170,3,2,2,843,,,7113
Mulgrave,5,h,880000,PI,23/09/2017,18.8,3170,5,3,2,654,,,7113
Mulgrave,3,h,840000,S,23/09/2017,18.8,3170,3,1,2,656,107,,7113
Murrumbeena,3,h,1321188,SP,23/09/2017,10.1,3163,3,1,1,586,200,,4442
New Gisborne,5,h,1355000,S,23/09/2017,48.1,3438,5,3,5,44500,44515,,849
Newport,2,h,1130000,S,23/09/2017,6.2,3015,2,1,2,343,98,,5498
Newport,3,h,950000,SP,23/09/2017,6.2,3015,3,1,1,344,,,5498
Niddrie,2,h,800000,S,23/09/2017,10.4,3042,2,1,2,352,83,,2291
North Melbourne,2,h,516000,SP,23/09/2017,1.8,3051,2,1,,1044,79,,6821
Northcote,3,h,1360000,SP,23/09/2017,5.3,3070,3,2,1,184,,,11364
Northcote,2,h,1300000,VB,23/09/2017,5.3,3070,2,1,0,320,,,11364
Northcote,4,h,1550000,VB,23/09/2017,5.3,3070,4,2,1,344,162,,11364
Northcote,2,h,1015000,S,23/09/2017,5.3,3070,2,1,,145,136,,11364
Northcote,4,h,1350000,S,23/09/2017,5.3,3070,4,2,2,264,188,,11364
Notting Hill,3,h,1075000,S,23/09/2017,16.7,3168,3,1,3,530,,,902
Oak Park,2,h,1000000,S,23/09/2017,11.2,3046,2,1,1,742,,,2651
Oak Park,3,t,763000,S,23/09/2017,11.2,3046,3,2,2,220,,,2651
Oakleigh,3,h,760000,PI,23/09/2017,12.3,3166,3,1,1,692,120,,3224
Oakleigh East,3,h,1382000,SP,23/09/2017,12.3,3166,3,2,2,847,,,2547
Oakleigh South,4,h,1450000,S,23/09/2017,15.5,3167,4,2,2,771,196,,3692
Ormond,4,h,1450000,VB,23/09/2017,11.4,3204,4,2,2,590,178,,3578
Ormond,3,h,1540000,S,23/09/2017,11.4,3204,3,1,5,737,,,3578
Ormond,3,t,1060000,PI,23/09/2017,11.4,3204,3,2,2,1606,,,3578
Plumpton,4,h,625500,SP,23/09/2017,23.8,3335,4,2,2,477,178,,1490
Port Melbourne,3,h,1725000,PI,23/09/2017,3.5,3207,3,1,2,293,151,,8648
Port Melbourne,3,h,1635000,PI,23/09/2017,3.5,3207,3,1,,112,,,8648
Prahran,3,t,1463000,S,23/09/2017,4.6,3181,3,2,2,15,147,,7717
Preston,3,h,1150000,SP,23/09/2017,8.4,3072,3,1,2,830,,,14577
Preston,3,h,820000,S,23/09/2017,8.4,3072,3,1,2,493,,,14577
Preston,4,h,950000,S,23/09/2017,8.4,3072,4,1,2,678,,,14577
Reservoir,3,h,901000,S,23/09/2017,12,3073,3,1,2,695,,,21650
Reservoir,3,h,680000,VB,23/09/2017,12,3073,3,1,1,237,,,21650
Reservoir,3,h,890000,PI,23/09/2017,12,3073,3,1,2,725,,,21650
Reservoir,4,h,1190000,S,23/09/2017,12,3073,4,2,3,650,,,21650
Reservoir,3,h,855000,PI,23/09/2017,12,3073,3,1,2,464,,,21650
Reservoir,4,h,785000,S,23/09/2017,12,3073,4,2,2,534,,,21650
Reservoir,5,h,1000000,VB,23/09/2017,12,3073,5,2,6,892,361,,21650
Reservoir,3,h,800000,S,23/09/2017,12,3073,3,1,1,633,,,21650
Reservoir,3,h,1400000,S,23/09/2017,12,3073,3,1,6,667,115,,21650
Richmond,1,u,400000,VB,23/09/2017,2.4,3121,1,1,1,4425,51,,14949
Richmond,3,h,1900000,VB,23/09/2017,2.4,3121,3,1,1,300,,,14949
Ringwood,4,h,999999,PI,23/09/2017,19.9,3134,4,2,2,657,,,7785
Ringwood North,5,h,1100000,SP,23/09/2017,19.9,3134,5,3,2,649,,,3619
Rosanna,3,h,1100000,VB,23/09/2017,8.9,3084,3,1,2,648,,,3540
Rosanna,3,h,850000,S,23/09/2017,8.9,3084,3,1,2,690,,,3540
Roxburgh Park,3,h,426000,S,23/09/2017,20.6,3064,3,2,2,245,134,,5833
Sandringham,4,t,1050000,VB,23/09/2017,15.2,3191,4,2,1,173,184,,4497
Seddon,2,h,680000,S,23/09/2017,5.1,3011,2,1,0,298,88,,2417
South Melbourne,2,h,1151000,S,23/09/2017,1.9,3205,2,1,,128,95,,5943
South Melbourne,2,t,817000,S,23/09/2017,1.9,3205,2,2,1,336,,,5943
South Morang,4,h,658500,S,23/09/2017,20.5,3752,4,2,2,444,187,,7969
Springvale,3,h,881000,S,23/09/2017,20.8,3171,3,1,4,720,140,,7412
St Albans,3,h,645000,S,23/09/2017,14,3021,3,1,1,690,,,14042
St Albans,3,h,549500,S,23/09/2017,14,3021,3,1,,546,,,14042
St Helena,3,h,897000,S,23/09/2017,16.1,3088,3,2,2,684,150,,915
St Kilda,4,h,2680000,S,23/09/2017,5,3182,4,2,1,324,265,,13240
St Kilda,2,h,1000000,VB,23/09/2017,5,3182,2,1,,106,134,,13240
Strathmore,4,h,1625000,S,23/09/2017,8.2,3041,4,3,2,224,,,3284
Strathmore,3,h,810000,S,23/09/2017,8.2,3041,3,1,3,492,134,,3284
Sunbury,3,h,657500,S,23/09/2017,31.7,3429,3,2,1,729,167,,14092
Sunbury,3,h,778000,S,23/09/2017,31.7,3429,3,2,1,1058,,,14092
Sunbury,5,h,675000,S,23/09/2017,31.7,3429,5,3,2,615,208,,14092
Sunbury,4,h,605000,S,23/09/2017,31.7,3429,4,2,2,738,192,,14092
Sunbury,4,h,600000,S,23/09/2017,31.7,3429,4,2,1,1007,116,,14092
Sunshine North,4,h,895000,S,23/09/2017,10.5,3020,4,2,2,400,,,4217
Sunshine West,3,h,555000,SP,23/09/2017,10.5,3020,3,2,1,156,,,6763
Surrey Hills,4,h,1910000,S,23/09/2017,10.2,3127,4,3,2,416,256,,5457
Surrey Hills,3,h,2350000,S,23/09/2017,10.2,3127,3,2,0,843,,,5457
Taylors Lakes,3,h,746000,S,23/09/2017,15.5,3038,3,2,2,649,,,5336
Taylors Lakes,4,h,751000,S,23/09/2017,15.5,3038,4,2,2,712,364,,5336
Taylors Lakes,3,h,600000,S,23/09/2017,15.5,3038,3,2,2,657,,,5336
Templestowe,4,h,910000,PI,23/09/2017,15.5,3106,4,2,2,520,170,,6202
Templestowe Lower,4,h,1561000,S,23/09/2017,12.4,3107,4,2,2,1128,,,5420
Templestowe Lower,3,h,1250000,VB,23/09/2017,12.4,3107,3,2,2,838,,,5420
The Basin,3,h,700000,S,23/09/2017,27,3154,3,2,3,795,,,1690
Thomastown,3,h,720000,S,23/09/2017,15.3,3074,3,1,1,573,,,7955
Vermont,4,h,1260000,S,23/09/2017,17.2,3133,4,2,3,682,166,,4181
Vermont South,4,h,1202000,SP,23/09/2017,17.2,3133,4,2,2,650,159,,4280
Wantirna,4,h,920000,S,23/09/2017,14.7,3152,4,2,2,601,,,5424
Wantirna South,5,h,1180000,S,23/09/2017,14.7,3152,5,2,4,738,258,,7082
Wantirna South,5,h,1400000,S,23/09/2017,14.7,3152,5,2,2,796,,,7082
Werribee,3,h,515000,S,23/09/2017,14.7,3030,3,2,1,517,115,,16166
Werribee,3,h,430000,S,23/09/2017,14.7,3030,3,1,1,454,,,16166
West Footscray,3,h,840000,PI,23/09/2017,6.4,3012,3,1,3,336,95,,5058
West Footscray,3,h,879000,SP,23/09/2017,6.4,3012,3,1,2,377,,,5058
Westmeadows,2,h,560000,SP,23/09/2017,16.5,3049,2,2,2,424,,,2474
Wheelers Hill,3,h,1025000,S,23/09/2017,16.7,3150,3,1,2,691,,,7392
Wheelers Hill,5,h,1660000,S,23/09/2017,16.7,3150,5,2,2,790,291,,7392
Williamstown,3,h,832000,S,23/09/2017,6.8,3016,3,1,1,269,,,6380
Wollert,2,t,401000,S,23/09/2017,25.5,3750,2,1,1,115,,,2940
Yarraville,3,h,1300000,PI,23/09/2017,6.3,3013,3,2,2,277,,,6543
Yarraville,3,h,1360000,PI,23/09/2017,6.3,3013,3,1,1,479,128,,6543
Yarraville,3,h,1455000,S,23/09/2017,6.3,3013,3,2,2,351,125,,6543
Airport West,3,h,975500,S,26/08/2017,10.4,3042,3,1,1,697,,,3464
Airport West,3,h,880000,S,26/08/2017,10.4,3042,3,1,3,626,,,3464
Albert Park,3,h,2340000,S,26/08/2017,3,3206,3,2,1,162,135,,3280
Albert Park,3,h,2225000,S,26/08/2017,3,3206,3,1,1,241,,,3280
Altona,3,h,920000,VB,26/08/2017,11,3018,3,2,2,584,,,5301
Altona,2,u,801250,S,26/08/2017,11,3018,2,1,1,245,,,5301
Altona North,3,h,791000,S,26/08/2017,9.4,3025,3,1,4,553,131,,5132
Armadale,4,h,4060000,S,26/08/2017,6.3,3143,4,2,1,574,191,,4836
Ascot Vale,4,h,1151000,S,26/08/2017,4.3,3032,4,2,2,290,178,,6567
Ashburton,4,t,1650000,VB,26/08/2017,10.2,3147,4,2,1,338,200,,3052
Ashburton,3,h,2550000,S,26/08/2017,10.2,3147,3,2,3,1170,202,,3052
Balaclava,3,h,1680000,S,26/08/2017,6.4,3183,3,1,,325,,,2952
Balwyn North,5,h,3000000,VB,26/08/2017,9.7,3104,5,4,2,830,,,7809
Balwyn North,3,h,1900000,S,26/08/2017,9.7,3104,3,1,1,663,,,7809
Balwyn North,5,h,2800000,S,26/08/2017,9.7,3104,5,2,2,1173,0,,7809
Balwyn North,4,h,1650000,PI,26/08/2017,9.7,3104,4,2,3,868,,,7809
Beaumaris,3,h,1589000,S,26/08/2017,17.3,3193,3,2,2,596,,,5366
Beaumaris,4,h,1385000,S,26/08/2017,17.3,3193,4,2,2,588,,,5366
Bellfield,4,h,951000,S,26/08/2017,8.8,3081,4,1,1,654,,,790
Bentleigh,3,h,1300000,VB,26/08/2017,11.4,3204,3,2,2,566,,,6795
Bentleigh East,5,h,1800000,VB,26/08/2017,13.8,3165,5,3,3,697,243,,10969
Bentleigh East,4,t,1130000,S,26/08/2017,13.8,3165,4,2,2,270,183,,10969
Bentleigh East,4,h,1370000,VB,26/08/2017,13.8,3165,4,3,3,605,186,,10969
Bentleigh East,3,h,1311000,SP,26/08/2017,13.8,3165,3,2,3,632,194,,10969
Blackburn,3,h,1350000,S,26/08/2017,13.4,3130,3,1,1,697,121,,5713
Blackburn,4,h,1660000,PI,26/08/2017,13.4,3130,4,2,2,697,,,5713
Blackburn South,3,h,905000,S,26/08/2017,13.4,3130,3,2,2,887,150,,4387
Blackburn South,3,h,1152000,S,26/08/2017,13.4,3130,3,1,3,584,,,4387
Bonbeach,3,h,920000,S,26/08/2017,27,3196,3,1,2,645,102,,2887
Boronia,4,h,728000,S,26/08/2017,25,3155,4,1,1,744,136,,9704
Box Hill,5,h,1900000,PI,26/08/2017,10.9,3128,5,3,2,613,133,,4605
Briar Hill,4,h,1030000,S,26/08/2017,16.1,3088,4,3,3,1061,312,,1390
Brighton,4,h,3200000,VB,26/08/2017,10.5,3186,4,3,2,635,,,10579
Brighton,4,h,2830000,S,26/08/2017,10.5,3186,4,2,2,700,202,,10579
Brighton,4,h,2260000,S,26/08/2017,10.5,3186,4,2,2,881,,,10579
Brighton East,3,h,2060000,S,26/08/2017,10.3,3187,3,1,3,685,175,,6938
Brighton East,3,h,1650000,SP,26/08/2017,10.3,3187,3,2,2,623,0,,6938
Brighton East,5,h,1650000,SP,26/08/2017,10.3,3187,5,2,5,773,275,,6938
Brunswick,1,u,424000,SP,26/08/2017,5.2,3056,1,1,,334,80,,11918
Brunswick East,3,t,959000,S,26/08/2017,4,3057,3,2,1,138,122,,5533
Brunswick East,2,h,975000,S,26/08/2017,4,3057,2,1,1,159,,,5533
Brunswick West,3,h,1160000,S,26/08/2017,5.2,3055,3,1,2,575,,,7082
Brunswick West,2,h,887500,S,26/08/2017,5.2,3055,2,1,2,434,,,7082
Brunswick West,3,h,2350000,VB,26/08/2017,5.2,3055,3,2,2,445,160,,7082
Bundoora,5,h,940000,S,26/08/2017,12.1,3083,5,3,2,593,,,10175
Bundoora,4,h,850000,SP,26/08/2017,12.1,3083,4,2,3,543,,,10175
Bundoora,4,h,815000,S,26/08/2017,12.1,3083,4,2,1,525,0,,10175
Burnside,3,h,580000,S,26/08/2017,14.8,3023,3,2,2,461,174,,1607
Burwood,3,h,1220000,VB,26/08/2017,10.4,3125,3,2,2,261,151,,5678
Burwood,3,h,1238000,S,26/08/2017,10.4,3125,3,2,1,735,,,5678
Burwood,4,h,1535000,S,26/08/2017,10.4,3125,4,3,2,1004,188,,5678
Burwood,3,h,1340000,S,26/08/2017,10.4,3125,3,1,1,556,,,5678
Burwood,2,h,1322500,S,26/08/2017,10.4,3125,2,1,1,731,94,,5678
Camberwell,4,h,2385000,S,26/08/2017,7.7,3124,4,2,2,671,,,8920
Canterbury,3,h,1935000,S,26/08/2017,8.4,3126,3,2,2,449,,,3265
Carlton,3,h,1760000,S,26/08/2017,1.6,3053,3,1,,9405,134,,6786
Carnegie,3,h,1400000,PI,26/08/2017,10.1,3163,3,2,3,818,193,,7822
Carrum Downs,4,h,546000,SP,26/08/2017,34.9,3201,3,1,1,646,103,,8060
Carrum Downs,3,h,532000,S,26/08/2017,34.9,3201,3,1,2,474,104,,8060
Carrum Downs,3,h,615000,S,26/08/2017,34.9,3201,3,2,2,804,,,8060
Caulfield South,2,u,790000,S,26/08/2017,8.7,3162,2,1,1,919,82,,5051
Chadstone,3,h,990000,PI,26/08/2017,11.7,3148,3,2,2,6000,,,3582
Chelsea Heights,3,h,725000,S,26/08/2017,27,3196,3,1,1,534,95,,2076
Cheltenham,5,h,1300000,VB,26/08/2017,17.9,3192,5,2,2,1006,213,,9758
Cheltenham,3,h,975000,S,26/08/2017,17.9,3192,3,2,2,595,114,,9758
Clayton South,3,h,950000,S,26/08/2017,17.5,3169,3,2,2,535,123,,4734
Coburg,2,t,770000,PI,26/08/2017,6.7,3058,2,1,1,600,,,11204
Coolaroo,3,h,460000,S,26/08/2017,17.4,3048,3,1,3,536,104,,1124
Craigieburn,3,h,412500,S,26/08/2017,20.6,3064,3,2,1,197,0,,15510
Craigieburn,3,h,465000,S,26/08/2017,20.6,3064,3,1,1,338,,,15510
Cranbourne,5,h,720008,SP,26/08/2017,34.7,3977,5,3,2,528,204,,7680
Croydon,5,h,1188000,S,26/08/2017,23,3136,5,2,2,864,294,,11925
Croydon,5,h,905000,S,26/08/2017,23,3136,5,2,2,1005,185,,11925
Dandenong North,5,h,600000,PI,26/08/2017,24.7,3175,5,2,1,608,146,,8322
Edithvale,3,h,1100000,VB,26/08/2017,27,3196,3,2,4,737,,,2546
Eltham,4,h,1060000,S,26/08/2017,18,3095,4,2,2,842,202,,6990
Eltham North,4,h,905000,S,26/08/2017,18,3095,4,2,0,2000,153,,2346
Epping,3,h,595000,S,26/08/2017,19.6,3076,3,1,2,536,0,,10926
Epping,4,h,810000,S,26/08/2017,19.6,3076,4,2,4,854,260,,10926
Essendon,5,h,2335000,SP,26/08/2017,7.5,3040,5,2,6,1012,222,,9264
Essendon,3,h,1240000,PI,26/08/2017,7.5,3040,3,1,2,476,,,9264
