Suburb ,Type,Date
Yarraville,t,23/12/2017
Airport West,h,24/02/2018
Albert Park,u,24/02/2018
Albion,h,24/02/2018
Albion,t,24/02/2018
Albion,u,24/02/2018
Altona Meadows,h,24/02/2018
Altona North,h,24/02/2018
Armadale,u,24/02/2018
Armadale,t,24/02/2018
Ascot Vale,h,24/02/2018
Ascot Vale,t,24/02/2018
Ascot Vale,h,24/02/2018
Ascot Vale,h,24/02/2018
Ashburton,h,24/02/2018
Ashwood,h,24/02/2018
Ashwood,h,24/02/2018
Ashwood,h,24/02/2018
Ashwood,h,24/02/2018
Aspendale Gardens,h,24/02/2018
Attwood,h,24/02/2018
Avondale Heights,h,24/02/2018
Balaclava,h,24/02/2018
Balaclava,h,24/02/2018
Balaclava,u,24/02/2018
Balaclava,h,24/02/2018
Balwyn,h,24/02/2018
Balwyn,u,24/02/2018
Balwyn North,h,24/02/2018
Balwyn North,h,24/02/2018
Balwyn North,h,24/02/2018
Balwyn North,h,24/02/2018
Beaumaris,h,24/02/2018
Beaumaris,h,24/02/2018
Bellfield,h,24/02/2018
Bentleigh,t,24/02/2018
Bentleigh,h,24/02/2018
Bentleigh,h,24/02/2018
Bentleigh,h,24/02/2018
Bentleigh,h,24/02/2018
Bentleigh,h,24/02/2018
Bentleigh,t,24/02/2018
Bentleigh East,h,24/02/2018
Bentleigh East,t,24/02/2018
Berwick,h,24/02/2018
Black Rock,u,24/02/2018
Black Rock,h,24/02/2018
Blackburn North,u,24/02/2018
Blackburn North,h,24/02/2018
Braybrook,h,24/02/2018
Brighton,h,24/02/2018
Brighton,h,24/02/2018
Brighton,h,24/02/2018
Brighton,u,24/02/2018
Brighton,u,24/02/2018
Brighton,t,24/02/2018
Brighton East,h,24/02/2018
Brighton East,h,24/02/2018
Brighton East,h,24/02/2018
Brighton East,h,24/02/2018
Brighton East,t,24/02/2018
Brighton East,t,24/02/2018
Brighton East,h,24/02/2018
Brighton East,t,24/02/2018
Brighton East,h,24/02/2018
Broadmeadows,h,24/02/2018
Brunswick,h,24/02/2018
Brunswick,u,24/02/2018
Brunswick,h,24/02/2018
Brunswick East,h,24/02/2018
Brunswick East,h,24/02/2018
Brunswick East,h,24/02/2018
Brunswick West,h,24/02/2018
Brunswick West,h,24/02/2018
Bulleen,h,24/02/2018
Bullengarook,h,24/02/2018
Bundoora,h,24/02/2018
Bundoora,h,24/02/2018
Bundoora,h,24/02/2018
Bundoora,t,24/02/2018
Bundoora,h,24/02/2018
Burnside Heights,h,24/02/2018
Burwood,h,24/02/2018
Burwood,h,24/02/2018
Burwood,h,24/02/2018
Camberwell,h,24/02/2018
Camberwell,t,24/02/2018
Camberwell,h,24/02/2018
Camberwell,t,24/02/2018
Camberwell,h,24/02/2018
Camberwell,h,24/02/2018
Camberwell,h,24/02/2018
Canterbury,h,24/02/2018
Carlton,u,24/02/2018
Carlton North,u,24/02/2018
Carlton North,h,24/02/2018
Carnegie,h,24/02/2018
Carnegie,u,24/02/2018
Carnegie,u,24/02/2018
Carnegie,u,24/02/2018
Carnegie,h,24/02/2018
Carrum,h,24/02/2018
Caulfield East,h,24/02/2018
Caulfield North,u,24/02/2018
Caulfield South,h,24/02/2018
Chadstone,t,24/02/2018
Chadstone,t,24/02/2018
Chelsea,h,24/02/2018
Cheltenham,t,24/02/2018
Cheltenham,t,24/02/2018
Cheltenham,h,24/02/2018
Cheltenham,u,24/02/2018
Cheltenham,t,24/02/2018
Cheltenham,t,24/02/2018
Clarinda,h,24/02/2018
Clayton,t,24/02/2018
Clayton South,h,24/02/2018
Clifton Hill,h,24/02/2018
Clifton Hill,h,24/02/2018
Clifton Hill,h,24/02/2018
Clifton Hill,h,24/02/2018
Coburg,h,24/02/2018
Coburg,h,24/02/2018
Coburg,h,24/02/2018
Coburg,h,24/02/2018
Coburg,t,24/02/2018
Coburg,h,24/02/2018
Coburg North,h,24/02/2018
Collingwood,u,24/02/2018
Craigieburn,h,24/02/2018
Craigieburn,h,24/02/2018
Craigieburn,h,24/02/2018
Craigieburn,h,24/02/2018
Craigieburn,h,24/02/2018
Craigieburn,h,24/02/2018
Craigieburn,h,24/02/2018
Craigieburn,h,24/02/2018
Craigieburn,h,24/02/2018
Cranbourne,h,24/02/2018
Cremorne,h,24/02/2018
Cremorne,t,24/02/2018
Croydon,h,24/02/2018
Croydon Hills,h,24/02/2018
Croydon Hills,h,24/02/2018
Croydon South,h,24/02/2018
Croydon South,t,24/02/2018
Deer Park,h,24/02/2018
Derrimut,h,24/02/2018
Dingley Village,h,24/02/2018
Doncaster,h,24/02/2018
Doncaster East,h,24/02/2018
Donvale,h,24/02/2018
Donvale,h,24/02/2018
Doreen,h,24/02/2018
Doreen,h,24/02/2018
Doveton,h,24/02/2018
Edithvale,h,24/02/2018
Eltham,h,24/02/2018
Eltham,h,24/02/2018
Eltham,h,24/02/2018
Eltham,h,24/02/2018
Eltham North,h,24/02/2018
Elwood,u,24/02/2018
Elwood,u,24/02/2018
Elwood,u,24/02/2018
Elwood,u,24/02/2018
Endeavour Hills,h,24/02/2018
Epping,h,24/02/2018
Epping,h,24/02/2018
Epping,u,24/02/2018
Epping,h,24/02/2018
Epping,h,24/02/2018
Essendon,u,24/02/2018
Essendon,h,24/02/2018
Essendon,u,24/02/2018
Essendon,u,24/02/2018
Essendon,u,24/02/2018
Essendon,u,24/02/2018
Essendon,t,24/02/2018
Essendon,u,24/02/2018
Essendon West,h,24/02/2018
Fawkner,h,24/02/2018
Fawkner,h,24/02/2018
Ferntree Gully,t,24/02/2018
Fitzroy,u,24/02/2018
Fitzroy North,u,24/02/2018
Fitzroy North,h,24/02/2018
Flemington,u,24/02/2018
Footscray,h,24/02/2018
Footscray,u,24/02/2018
Gardenvale,h,24/02/2018
Gladstone Park,h,24/02/2018
Glen Iris,h,24/02/2018
Glen Iris,h,24/02/2018
Glen Iris,h,24/02/2018
Glen Iris,t,24/02/2018
Glen Iris,u,24/02/2018
Glen Iris,h,24/02/2018
Glen Iris,u,24/02/2018
Glen Iris,h,24/02/2018
Glen Iris,h,24/02/2018
Glen Waverley,h,24/02/2018
Glen Waverley,h,24/02/2018
Glen Waverley,h,24/02/2018
Glen Waverley,h,24/02/2018
Glen Waverley,h,24/02/2018
Glenroy,h,24/02/2018
Glenroy,t,24/02/2018
Glenroy,t,24/02/2018
Glenroy,h,24/02/2018
Glenroy,t,24/02/2018
Glenroy,h,24/02/2018
Glenroy,h,24/02/2018
Greensborough,h,24/02/2018
Greensborough,u,24/02/2018
Greensborough,h,24/02/2018
Greenvale,h,24/02/2018
Hampton,h,24/02/2018
Hampton,t,24/02/2018
Hampton,h,24/02/2018
Hampton,h,24/02/2018
Hampton,h,24/02/2018
Hampton,h,24/02/2018
Hampton,u,24/02/2018
Hampton,h,24/02/2018
Hampton,h,24/02/2018
Hawthorn,h,24/02/2018
Hawthorn,u,24/02/2018
Hawthorn,h,24/02/2018
Hawthorn,h,24/02/2018
Hawthorn,u,24/02/2018
Hawthorn,u,24/02/2018
Hawthorn,u,24/02/2018
Hawthorn,u,24/02/2018
Hawthorn East,t,24/02/2018
Hawthorn East,h,24/02/2018
Hawthorn East,h,24/02/2018
Hawthorn East,h,24/02/2018
Hawthorn East,h,24/02/2018
Hawthorn East,h,24/02/2018
Heatherton,u,24/02/2018
Heidelberg,h,24/02/2018
Heidelberg,u,24/02/2018
Heidelberg,h,24/02/2018
Heidelberg Heights,h,24/02/2018
Highett,t,24/02/2018
Highett,u,24/02/2018
Highett,u,24/02/2018
Highett,h,24/02/2018
Highett,h,24/02/2018
Hillside,h,24/02/2018
Hillside,h,24/02/2018
Hillside,h,24/02/2018
Hoppers Crossing,h,24/02/2018
Hoppers Crossing,h,24/02/2018
Hughesdale,u,24/02/2018
Ivanhoe,h,24/02/2018
Kealba,h,24/02/2018
Kealba,u,24/02/2018
Keilor,h,24/02/2018
Keilor Downs,h,24/02/2018
Keilor East,h,24/02/2018
Keilor East,h,24/02/2018
Kensington,h,24/02/2018
Kensington,h,24/02/2018
Kensington,h,24/02/2018
Kensington,t,24/02/2018
Kew,t,24/02/2018
Kew,t,24/02/2018
Kew,h,24/02/2018
Kew,h,24/02/2018
Kew,h,24/02/2018
Kew,u,24/02/2018
Kew East,u,24/02/2018
Kew East,u,24/02/2018
Kew East,h,24/02/2018
Keysborough,h,24/02/2018
Kingsbury,u,24/02/2018
Kingsville,h,24/02/2018
Lalor,h,24/02/2018
Lalor,t,24/02/2018
Lalor,u,24/02/2018
Lalor,h,24/02/2018
Lalor,h,24/02/2018
Lower Plenty,h,24/02/2018
Lower Plenty,h,24/02/2018
Lower Plenty,u,24/02/2018
Lower Plenty,u,24/02/2018
MacLeod,h,24/02/2018
MacLeod,t,24/02/2018
Malvern,h,24/02/2018
Malvern,h,24/02/2018
Malvern East,h,24/02/2018
Malvern East,h,24/02/2018
Malvern East,h,24/02/2018
Malvern East,h,24/02/2018
Malvern East,h,24/02/2018
Malvern East,u,24/02/2018
Maribyrnong,h,24/02/2018
Meadow Heights,h,24/02/2018
Meadow Heights,u,24/02/2018
Meadow Heights,h,24/02/2018
Melbourne,u,24/02/2018
Melton,h,24/02/2018
Melton South,h,24/02/2018
Melton West,h,24/02/2018
Mentone,u,24/02/2018
Mentone,t,24/02/2018
Mentone,t,24/02/2018
Mernda,h,24/02/2018
Mernda,h,24/02/2018
Mernda,h,24/02/2018
Mernda,h,24/02/2018
Mernda,h,24/02/2018
Mernda,h,24/02/2018
Mernda,h,24/02/2018
Middle Park,h,24/02/2018
Middle Park,h,24/02/2018
Middle Park,h,24/02/2018
Middle Park,h,24/02/2018
Middle Park,h,24/02/2018
Mill Park,h,24/02/2018
Mill Park,h,24/02/2018
Mill Park,h,24/02/2018
Mill Park,h,24/02/2018
Mill Park,h,24/02/2018
Mill Park,h,24/02/2018
Mill Park,h,24/02/2018
Mitcham,h,24/02/2018
Montmorency,h,24/02/2018
Montmorency,h,24/02/2018
Montmorency,u,24/02/2018
Montmorency,h,24/02/2018
Moonee Ponds,h,24/02/2018
Moonee Ponds,u,24/02/2018
Moonee Ponds,h,24/02/2018
Moonee Ponds,u,24/02/2018
Moonee Ponds,h,24/02/2018
Moorabbin,h,24/02/2018
Moorabbin,h,24/02/2018
Mooroolbark,h,24/02/2018
Mooroolbark,h,24/02/2018
Mooroolbark,h,24/02/2018
Mordialloc,h,24/02/2018
Mount Waverley,h,24/02/2018
Mount Waverley,h,24/02/2018
Mount Waverley,h,24/02/2018
Mount Waverley,h,24/02/2018
Mount Waverley,h,24/02/2018
Mulgrave,h,24/02/2018
Mulgrave,h,24/02/2018
Murrumbeena,h,24/02/2018
Murrumbeena,t,24/02/2018
Murrumbeena,t,24/02/2018
Newport,h,24/02/2018
Newport,h,24/02/2018
Newport,h,24/02/2018
Newport,h,24/02/2018
Newport,h,24/02/2018
Niddrie,h,24/02/2018
Noble Park,u,24/02/2018
Noble Park,h,24/02/2018
Northcote,h,24/02/2018
Northcote,h,24/02/2018
Northcote,h,24/02/2018
Northcote,h,24/02/2018
Northcote,u,24/02/2018
Northcote,h,24/02/2018
Nunawading,u,24/02/2018
Oak Park,u,24/02/2018
Oakleigh,h,24/02/2018
Oakleigh,u,24/02/2018
Oakleigh East,h,24/02/2018
Oakleigh East,t,24/02/2018
Oakleigh South,t,24/02/2018
Ormond,h,24/02/2018
Parkdale,u,24/02/2018
Pascoe Vale,t,24/02/2018
Pascoe Vale,h,24/02/2018
Pascoe Vale,t,24/02/2018
Pascoe Vale,h,24/02/2018
Pascoe Vale,h,24/02/2018
Pascoe Vale,h,24/02/2018
Point Cook,h,24/02/2018
Point Cook,h,24/02/2018
Point Cook,h,24/02/2018
Port Melbourne,u,24/02/2018
Port Melbourne,u,24/02/2018
Port Melbourne,h,24/02/2018
Port Melbourne,u,24/02/2018
Port Melbourne,h,24/02/2018
Prahran,h,24/02/2018
Preston,t,24/02/2018
Preston,u,24/02/2018
Research,h,24/02/2018
Reservoir,h,24/02/2018
Reservoir,u,24/02/2018
Reservoir,h,24/02/2018
Reservoir,h,24/02/2018
Reservoir,u,24/02/2018
Reservoir,u,24/02/2018
Reservoir,h,24/02/2018
Reservoir,h,24/02/2018
Richmond,h,24/02/2018
Richmond,h,24/02/2018
Richmond,u,24/02/2018
Richmond,u,24/02/2018
Ringwood,t,24/02/2018
Ringwood East,h,24/02/2018
Ringwood East,u,24/02/2018
Ringwood North,h,24/02/2018
Rowville,h,24/02/2018
Roxburgh Park,t,24/02/2018
Roxburgh Park,h,24/02/2018
Roxburgh Park,h,24/02/2018
Roxburgh Park,h,24/02/2018
Roxburgh Park,h,24/02/2018
Sandringham,h,24/02/2018
Sandringham,t,24/02/2018
Sandringham,h,24/02/2018
Scoresby,h,24/02/2018
Seddon,h,24/02/2018
Seddon,h,24/02/2018
South Melbourne,u,24/02/2018
South Melbourne,h,24/02/2018
South Melbourne,h,24/02/2018
South Melbourne,h,24/02/2018
South Melbourne,u,24/02/2018
South Morang,h,24/02/2018
South Yarra,u,24/02/2018
South Yarra,u,24/02/2018
South Yarra,h,24/02/2018
Southbank,u,24/02/2018
Southbank,u,24/02/2018
St Albans,h,24/02/2018
St Albans,h,24/02/2018
St Albans,h,24/02/2018
St Albans,h,24/02/2018
St Kilda,u,24/02/2018
St Kilda,h,24/02/2018
St Kilda,u,24/02/2018
St Kilda,u,24/02/2018
St Kilda,h,24/02/2018
Strathmore,h,24/02/2018
Strathmore,u,24/02/2018
Strathmore,h,24/02/2018
Sunbury,h,24/02/2018
Sunbury,h,24/02/2018
Sunbury,h,24/02/2018
Sunbury,h,24/02/2018
Sunbury,h,24/02/2018
Sunshine,h,24/02/2018
Sunshine,h,24/02/2018
Sunshine North,h,24/02/2018
Sunshine North,h,24/02/2018
Sunshine North,h,24/02/2018
Surrey Hills,h,24/02/2018
Surrey Hills,u,24/02/2018
Sydenham,h,24/02/2018
Sydenham,u,24/02/2018
Taylors Lakes,h,24/02/2018
Taylors Lakes,h,24/02/2018
Templestowe,h,24/02/2018
Templestowe,h,24/02/2018
Templestowe Lower,h,24/02/2018
Templestowe Lower,u,24/02/2018
Thomastown,h,24/02/2018
Thomastown,h,24/02/2018
Thomastown,h,24/02/2018
Thomastown,h,24/02/2018
Thornbury,h,24/02/2018
Thornbury,h,24/02/2018
Thornbury,h,24/02/2018
Thornbury,u,24/02/2018
Toorak,h,24/02/2018
Toorak,h,24/02/2018
Travancore,h,24/02/2018
Vermont South,h,24/02/2018
Vermont South,h,24/02/2018
Viewbank,h,24/02/2018
Wantirna,h,24/02/2018
Wantirna,h,24/02/2018
Watsonia,h,24/02/2018
Watsonia,u,24/02/2018
Watsonia North,h,24/02/2018
Werribee,h,24/02/2018
Werribee,h,24/02/2018
Werribee,h,24/02/2018
Werribee South,h,24/02/2018
West Footscray,h,24/02/2018
West Footscray,h,24/02/2018
West Melbourne,u,24/02/2018
West Melbourne,t,24/02/2018
Westmeadows,h,24/02/2018
Westmeadows,u,24/02/2018
Wheelers Hill,h,24/02/2018
Wheelers Hill,h,24/02/2018
Wheelers Hill,h,24/02/2018
Williamstown,h,24/02/2018
Williamstown North,h,24/02/2018
Wollert,h,24/02/2018
Yarraville,h,24/02/2018
Yarraville,t,24/02/2018
Abbotsford,h,24/03/2018
Abbotsford,h,24/03/2018
Abbotsford,t,24/03/2018
Abbotsford,u,24/03/2018
Abbotsford,u,24/03/2018
Aberfeldie,t,24/03/2018
Aberfeldie,h,24/03/2018
Airport West,h,24/03/2018
Albert Park,h,24/03/2018
Albert Park,h,24/03/2018
Altona Meadows,h,24/03/2018
Ardeer,h,24/03/2018
Ardeer,h,24/03/2018
Armadale,h,24/03/2018
Armadale,h,24/03/2018
Armadale,h,24/03/2018
Armadale,h,24/03/2018
Armadale,h,24/03/2018
Armadale,h,24/03/2018
Ascot Vale,h,24/03/2018
Ascot Vale,t,24/03/2018
Ascot Vale,t,24/03/2018
Ashburton,h,24/03/2018
Ashburton,h,24/03/2018
Ashburton,h,24/03/2018
Ashwood,u,24/03/2018
Ashwood,u,24/03/2018
Ashwood,h,24/03/2018
Avondale Heights,h,24/03/2018
Balaclava,u,24/03/2018
Balwyn,u,24/03/2018
Balwyn,u,24/03/2018
Balwyn,u,24/03/2018
Balwyn,h,24/03/2018
Balwyn North,h,24/03/2018
Balwyn North,h,24/03/2018
Balwyn North,h,24/03/2018
Balwyn North,h,24/03/2018
Balwyn North,h,24/03/2018
Bayswater,h,24/03/2018
Beaumaris,h,24/03/2018
Beaumaris,t,24/03/2018
Beaumaris,h,24/03/2018
Beaumaris,h,24/03/2018
Bentleigh,h,24/03/2018
Bentleigh,t,24/03/2018
Bentleigh,h,24/03/2018
Bentleigh,t,24/03/2018
Bentleigh,t,24/03/2018
Bentleigh,h,24/03/2018
Bentleigh,u,24/03/2018
Bentleigh,t,24/03/2018
Bentleigh East,u,24/03/2018
Bentleigh East,t,24/03/2018
Bentleigh East,h,24/03/2018
Bentleigh East,t,24/03/2018
Bentleigh East,t,24/03/2018
Bentleigh East,u,24/03/2018
Bentleigh East,t,24/03/2018
Bentleigh East,u,24/03/2018
Berwick,h,24/03/2018
Black Rock,h,24/03/2018
Black Rock,h,24/03/2018
Blackburn,u,24/03/2018
Blackburn,h,24/03/2018
Blackburn North,h,24/03/2018
Blackburn North,h,24/03/2018
Blackburn South,h,24/03/2018
Blackburn South,h,24/03/2018
Blackburn South,h,24/03/2018
Bonbeach,u,24/03/2018
Bonbeach,u,24/03/2018
Boronia,h,24/03/2018
Boronia,u,24/03/2018
Boronia,h,24/03/2018
Box Hill,t,24/03/2018
Box Hill,u,24/03/2018
Box Hill,h,24/03/2018
Briar Hill,h,24/03/2018
Brighton,u,24/03/2018
Brighton,h,24/03/2018
Brighton East,h,24/03/2018
Brighton East,t,24/03/2018
Brighton East,h,24/03/2018
Brighton East,t,24/03/2018
Brighton East,h,24/03/2018
Brighton East,h,24/03/2018
Brighton East,h,24/03/2018
Brighton East,h,24/03/2018
Broadmeadows,h,24/03/2018
Broadmeadows,u,24/03/2018
Brookfield,h,24/03/2018
Brooklyn,h,24/03/2018
Brunswick,h,24/03/2018
Brunswick,h,24/03/2018
Brunswick,h,24/03/2018
Brunswick,h,24/03/2018
Brunswick,h,24/03/2018
Brunswick East,h,24/03/2018
Brunswick West,h,24/03/2018
Brunswick West,u,24/03/2018
Brunswick West,h,24/03/2018
Brunswick West,h,24/03/2018
Brunswick West,h,24/03/2018
Bulleen,h,24/03/2018
Bulleen,u,24/03/2018
Bulleen,h,24/03/2018
Bundoora,h,24/03/2018
Bundoora,h,24/03/2018
Burwood,h,24/03/2018
Burwood,h,24/03/2018
Burwood,h,24/03/2018
Burwood,u,24/03/2018
Camberwell,u,24/03/2018
Camberwell,u,24/03/2018
Camberwell,h,24/03/2018
Camberwell,u,24/03/2018
Camberwell,u,24/03/2018
Camberwell,h,24/03/2018
Camberwell,h,24/03/2018
Canterbury,h,24/03/2018
Canterbury,t,24/03/2018
Canterbury,h,24/03/2018
Carlton,u,24/03/2018
Carnegie,u,24/03/2018
Carnegie,u,24/03/2018
Caroline Springs,h,24/03/2018
Caroline Springs,h,24/03/2018
Caroline Springs,h,24/03/2018
Carrum,h,24/03/2018
Caulfield East,h,24/03/2018
Caulfield East,h,24/03/2018
Caulfield North,u,24/03/2018
Caulfield North,u,24/03/2018
Chelsea,h,24/03/2018
Chelsea Heights,h,24/03/2018
Cheltenham,h,24/03/2018
Cheltenham,h,24/03/2018
Cheltenham,h,24/03/2018
Cheltenham,h,24/03/2018
Cheltenham,u,24/03/2018
Cheltenham,u,24/03/2018
Cheltenham,t,24/03/2018
Cheltenham,h,24/03/2018
Cheltenham,h,24/03/2018
Cheltenham,u,24/03/2018
Cheltenham,h,24/03/2018
Cheltenham,t,24/03/2018
Clarinda,h,24/03/2018
Clarinda,u,24/03/2018
Clayton,t,24/03/2018
Clayton South,h,24/03/2018
Clifton Hill,h,24/03/2018
Clifton Hill,u,24/03/2018
Clifton Hill,h,24/03/2018
Clifton Hill,t,24/03/2018
Clifton Hill,u,24/03/2018
Coburg,h,24/03/2018
Coburg,h,24/03/2018
Coburg,h,24/03/2018
Coburg North,h,24/03/2018
Coburg North,h,24/03/2018
Coburg North,u,24/03/2018
Collingwood,t,24/03/2018
Craigieburn,t,24/03/2018
Craigieburn,h,24/03/2018
Craigieburn,h,24/03/2018
Craigieburn,h,24/03/2018
Craigieburn,h,24/03/2018
Craigieburn,h,24/03/2018
Cranbourne South,h,24/03/2018
Croydon,h,24/03/2018
Croydon,h,24/03/2018
Croydon,h,24/03/2018
Croydon Hills,h,24/03/2018
Croydon South,h,24/03/2018
Dandenong,h,24/03/2018
Dandenong,h,24/03/2018
Dandenong,h,24/03/2018
Dandenong North,h,24/03/2018
Dandenong North,h,24/03/2018
Deer Park,h,24/03/2018
Deer Park,h,24/03/2018
Diamond Creek,u,24/03/2018
Diamond Creek,h,24/03/2018
Dingley Village,h,24/03/2018
Dingley Village,h,24/03/2018
Dingley Village,h,24/03/2018
Dingley Village,h,24/03/2018
Doncaster,h,24/03/2018
Doncaster,h,24/03/2018
Doncaster,t,24/03/2018
Doncaster East,h,24/03/2018
Doncaster East,t,24/03/2018
Doncaster East,h,24/03/2018
Donvale,t,24/03/2018
Donvale,h,24/03/2018
Donvale,h,24/03/2018
Doveton,h,24/03/2018
Edithvale,h,24/03/2018
Edithvale,t,24/03/2018
Edithvale,h,24/03/2018
Elsternwick,h,24/03/2018
Elsternwick,h,24/03/2018
Elsternwick,h,24/03/2018
Eltham,h,24/03/2018
Eltham,t,24/03/2018
Eltham,u,24/03/2018
Eltham,h,24/03/2018
Eltham,u,24/03/2018
Eltham North,h,24/03/2018
Eltham North,h,24/03/2018
Elwood,u,24/03/2018
Elwood,u,24/03/2018
Epping,h,24/03/2018
Epping,h,24/03/2018
Epping,h,24/03/2018
Epping,h,24/03/2018
Epping,h,24/03/2018
Essendon,u,24/03/2018
Essendon,h,24/03/2018
Essendon,h,24/03/2018
Essendon,u,24/03/2018
Essendon,h,24/03/2018
Essendon,h,24/03/2018
Essendon West,h,24/03/2018
Fairfield,h,24/03/2018
Fairfield,h,24/03/2018
Fairfield,h,24/03/2018
Fairfield,h,24/03/2018
Fawkner,h,24/03/2018
Fawkner,h,24/03/2018
Fawkner,h,24/03/2018
Ferntree Gully,u,24/03/2018
Fitzroy,h,24/03/2018
Fitzroy,h,24/03/2018
Fitzroy,u,24/03/2018
Fitzroy North,h,24/03/2018
Fitzroy North,h,24/03/2018
Flemington,u,24/03/2018
Footscray,h,24/03/2018
Forest Hill,h,24/03/2018
Frankston,h,24/03/2018
Frankston,h,24/03/2018
Frankston,h,24/03/2018
Frankston,h,24/03/2018
Frankston,h,24/03/2018
Frankston South,h,24/03/2018
Gladstone Park,h,24/03/2018
Glen Huntly,u,24/03/2018
Glen Iris,h,24/03/2018
Glen Iris,u,24/03/2018
Glen Iris,u,24/03/2018
Glen Iris,t,24/03/2018
Glen Iris,h,24/03/2018
Glen Iris,h,24/03/2018
Glen Iris,u,24/03/2018
Glen Waverley,u,24/03/2018
Glen Waverley,h,24/03/2018
Glen Waverley,h,24/03/2018
Glenroy,h,24/03/2018
Glenroy,h,24/03/2018
Glenroy,t,24/03/2018
Greensborough,h,24/03/2018
Greensborough,h,24/03/2018
Greenvale,h,24/03/2018
Greenvale,h,24/03/2018
Hampton,h,24/03/2018
Hampton,t,24/03/2018
Hawthorn,u,24/03/2018
Hawthorn,h,24/03/2018
Hawthorn,u,24/03/2018
Hawthorn East,t,24/03/2018
Hawthorn East,h,24/03/2018
Hawthorn East,h,24/03/2018
Hawthorn East,h,24/03/2018
Hawthorn East,u,24/03/2018
Hawthorn East,h,24/03/2018
Hawthorn East,h,24/03/2018
Healesville,h,24/03/2018
Heidelberg,t,24/03/2018
Heidelberg,h,24/03/2018
Heidelberg Heights,h,24/03/2018
Heidelberg West,h,24/03/2018
Heidelberg West,h,24/03/2018
Highett,h,24/03/2018
Highett,t,24/03/2018
Highett,t,24/03/2018
Highett,u,24/03/2018
Hillside,u,24/03/2018
Hillside,h,24/03/2018
Hillside,h,24/03/2018
Hoppers Crossing,h,24/03/2018
Hoppers Crossing,h,24/03/2018
Hoppers Crossing,h,24/03/2018
Hoppers Crossing,h,24/03/2018
Hoppers Crossing,h,24/03/2018
Hoppers Crossing,h,24/03/2018
Hoppers Crossing,h,24/03/2018
Hughesdale,u,24/03/2018
Ivanhoe,h,24/03/2018
Ivanhoe East,h,24/03/2018
Kealba,h,24/03/2018
Keilor East,h,24/03/2018
Keilor East,h,24/03/2018
Keilor East,h,24/03/2018
Keilor Park,h,24/03/2018
Kensington,u,24/03/2018
Kensington,t,24/03/2018
Kensington,t,24/03/2018
Kensington,t,24/03/2018
Kensington,h,24/03/2018
Kensington,h,24/03/2018
Kew,h,24/03/2018
Kew,u,24/03/2018
Kew,u,24/03/2018
Kew,h,24/03/2018
Kew,h,24/03/2018
Kew,t,24/03/2018
Kew,u,24/03/2018
Kew,t,24/03/2018
Kew,h,24/03/2018
Kew East,h,24/03/2018
Kew East,h,24/03/2018
Kew East,h,24/03/2018
Keysborough,h,24/03/2018
Kingsville,u,24/03/2018
Kingsville,u,24/03/2018
Knoxfield,h,24/03/2018
Lalor,h,24/03/2018
Lalor,h,24/03/2018
Lalor,h,24/03/2018
Lalor,h,24/03/2018
Lalor,h,24/03/2018
Lalor,h,24/03/2018
Lalor,h,24/03/2018
Lower Plenty,h,24/03/2018
Lynbrook,h,24/03/2018
MacLeod,h,24/03/2018
Maidstone,h,24/03/2018
Maidstone,u,24/03/2018
Malvern,h,24/03/2018
Malvern,u,24/03/2018
Malvern East,h,24/03/2018
Malvern East,h,24/03/2018
Malvern East,h,24/03/2018
Malvern East,h,24/03/2018
Malvern East,h,24/03/2018
Malvern East,h,24/03/2018
Malvern East,h,24/03/2018
Maribyrnong,t,24/03/2018
Meadow Heights,h,24/03/2018
Meadow Heights,h,24/03/2018
Melbourne,u,24/03/2018
Melton,h,24/03/2018
Mentone,t,24/03/2018
Mentone,t,24/03/2018
Mentone,u,24/03/2018
Mentone,h,24/03/2018
Mentone,h,24/03/2018
Mernda,t,24/03/2018
Mernda,h,24/03/2018
Mernda,h,24/03/2018
Mickleham,h,24/03/2018
Mill Park,u,24/03/2018
Mill Park,h,24/03/2018
Mill Park,h,24/03/2018
Mill Park,u,24/03/2018
Mill Park,h,24/03/2018
Mitcham,u,24/03/2018
Mitcham,h,24/03/2018
Mitcham,h,24/03/2018
Mitcham,h,24/03/2018
Mitcham,u,24/03/2018
Mitcham,h,24/03/2018
Mitcham,h,24/03/2018
Mitcham,h,24/03/2018
Montmorency,u,24/03/2018
Montmorency,u,24/03/2018
Montmorency,h,24/03/2018
Moonee Ponds,h,24/03/2018
Moonee Ponds,u,24/03/2018
Moonee Ponds,h,24/03/2018
Moorabbin,h,24/03/2018
Mooroolbark,h,24/03/2018
Mount Waverley,u,24/03/2018
Mount Waverley,h,24/03/2018
Mount Waverley,h,24/03/2018
Mount Waverley,u,24/03/2018
Mount Waverley,h,24/03/2018
Mulgrave,h,24/03/2018
Mulgrave,h,24/03/2018
Mulgrave,h,24/03/2018
Mulgrave,h,24/03/2018
