Suburb,Rooms,Type,Price,Method,Date,Distance,Postcode,Car,Lattitude,Longtitude,Propertycount
Brighton East,2,t,940000,S,24/02/2018,10.3,3187,,-37.93009,145.02986,6938
Brighton East,3,h,1705000,S,24/02/2018,10.3,3187,2,-37.90852,145.02104,6938
Brighton East,2,t,880000,S,24/02/2018,10.3,3187,,,,6938
Brighton East,3,h,1905000,S,24/02/2018,10.3,3187,2,-37.93002,145.02145,6938
Broadmeadows,3,h,682500,S,24/02/2018,14,3047,1,-37.68858,144.93092,4294
Brooklyn,2,u,,SP,24/02/2018,6.4,3012,,,,962
Brunswick,2,h,1150000,SP,24/02/2018,5.2,3056,2,-37.76032,144.95981,11918
Brunswick,2,h,805000,PI,24/02/2018,5.2,3056,0,-37.77174,144.95277,11918
Brunswick,3,h,1035500,S,24/02/2018,5.2,3056,0,-37.76276,144.9535,11918
Brunswick,3,h,984000,PI,24/02/2018,5.2,3056,2,-37.76422,144.96888,11918
Brunswick,2,u,682000,S,24/02/2018,5.2,3056,,,,11918
Brunswick,3,h,1050000,S,24/02/2018,5.2,3056,2,-37.76252,144.95456,11918
Brunswick East,4,h,1500000,S,24/02/2018,4,3057,,-37.76998,144.97358,5533
Brunswick East,4,h,2300000,S,24/02/2018,4,3057,1,-37.77766,144.97604,5533
Brunswick East,3,h,,VB,24/02/2018,4,3057,2,-37.77533,144.97561,5533
Brunswick East,2,h,986000,S,24/02/2018,4,3057,2,-37.77416,144.97289,5533
Brunswick West,2,h,720000,PI,24/02/2018,5.2,3055,2,-37.75702,144.93678,7082
Brunswick West,4,h,,SP,24/02/2018,5.2,3055,2,-37.75811,144.95015,7082
Brunswick West,3,h,1290000,S,24/02/2018,5.2,3055,2,-37.7676,144.94559,7082
Brunswick West,3,h,1211000,S,24/02/2018,5.2,3055,2,-37.76703,144.94235,7082
Brunswick West,4,t,950000,PI,24/02/2018,5.2,3055,2,-37.75845,144.93448,7082
Bulleen,3,h,950000,PI,24/02/2018,10.8,3105,2,-37.76548,145.08535,4480
Bulleen,4,t,1150000,PI,24/02/2018,10.8,3105,1,-37.77443,145.0947,4480
Bulleen,4,h,1292000,S,24/02/2018,10.8,3105,1,-37.77716,145.09366,4480
Bullengarook,4,h,865000,S,24/02/2018,45.9,3437,0,-37.47154,144.53828,249
Bundoora,3,h,817000,S,24/02/2018,12.1,3083,2,-37.6963,145.07767,10175
Bundoora,3,h,715000,S,24/02/2018,12.1,3083,,-37.70233,145.06604,10175
Bundoora,4,h,921000,S,24/02/2018,12.1,3083,2,-37.6831,145.05981,10175
Bundoora,3,t,628000,S,24/02/2018,12.1,3083,1,-37.68442,145.07775,10175
Bundoora,3,h,666600,S,24/02/2018,12.1,3083,,,,10175
Bundoora,4,h,,PI,24/02/2018,12.1,3083,2,-37.67913,145.0494,10175
Burnside Heights,3,h,660000,S,24/02/2018,14.8,3023,2,-37.73285,144.7578,1686
Burwood,3,h,1725000,S,24/02/2018,10.4,3125,2,-37.849,145.11839,5678
Burwood,4,h,1661000,S,24/02/2018,10.4,3125,2,-37.85236,145.1158,5678
Burwood,3,h,1510000,S,24/02/2018,10.4,3125,2,-37.84484,145.10045,5678
Burwood East,7,h,,SN,24/02/2018,14.7,3151,4,-37.8496,145.14596,4048
Burwood East,3,h,,SN,24/02/2018,14.7,3151,,-37.8504,145.146,4048
Camberwell,4,h,,S,24/02/2018,7.7,3124,2,-37.84199,145.08414,8920
Camberwell,4,t,2475000,VB,24/02/2018,7.7,3124,,,,8920
Camberwell,3,t,,S,24/02/2018,7.7,3124,,,,8920
Camberwell,2,u,,SN,24/02/2018,7.7,3124,,,,8920
Camberwell,3,h,1670000,S,24/02/2018,7.7,3124,2,-37.84899,145.09039,8920
Camberwell,3,t,1975000,S,24/02/2018,7.7,3124,,,,8920
Camberwell,2,h,1550000,VB,24/02/2018,7.7,3124,2,-37.84764,145.09273,8920
Camberwell,4,h,2200000,VB,24/02/2018,7.7,3124,2,-37.83989,145.06877,8920
Camberwell,4,h,2000000,VB,24/02/2018,7.7,3124,2,-37.84842,145.08584,8920
Camberwell,3,h,1550000,VB,24/02/2018,7.7,3124,2,-37.82901,145.06714,8920
Camberwell,4,h,2700000,S,24/02/2018,7.7,3124,4,-37.84136,145.09452,8920
Camberwell,4,h,1625000,S,24/02/2018,7.7,3124,2,-37.84865,145.09152,8920
Camberwell,3,h,1888000,S,24/02/2018,7.7,3124,2,-37.84455,145.0931,8920
Camberwell,3,h,,SP,24/02/2018,7.7,3124,2,-37.8412,145.06197,8920
Camberwell,3,h,,SP,24/02/2018,7.7,3124,2,-37.83329,145.0721,8920
Camberwell,3,h,,VB,24/02/2018,7.7,3124,1,-37.84812,145.07414,8920
Camberwell,5,h,2650000,VB,24/02/2018,7.7,3124,6,-37.8371,145.09231,8920
Canterbury,3,h,2430000,S,24/02/2018,8.4,3126,2,-37.82282,145.07807,3265
Canterbury,5,h,2900000,VB,24/02/2018,8.4,3126,3,-37.82294,145.08129,3265
Carlton,2,u,685000,S,24/02/2018,1.6,3053,,,,6786
Carlton North,3,h,,PN,24/02/2018,3.5,3054,,-37.79078,144.97432,3106
Carlton North,2,u,695000,S,24/02/2018,3.5,3054,,,,3106
Carlton North,3,h,1700000,VB,24/02/2018,3.5,3054,1,-37.7829,144.9727,3106
Carlton North,3,h,,PI,24/02/2018,3.5,3054,0,-37.78519,144.97586,3106
Carlton North,2,h,1030000,S,24/02/2018,3.5,3054,,-37.78859,144.97301,3106
Carnegie,3,h,1410000,S,24/02/2018,10.1,3163,2,-37.88719,145.0506,7822
Carnegie,2,u,,S,24/02/2018,10.1,3163,,,,7822
Carnegie,3,u,920000,S,24/02/2018,10.1,3163,,,,7822
Carnegie,2,u,601000,S,24/02/2018,10.1,3163,,,,7822
Carnegie,5,h,1630000,S,24/02/2018,10.1,3163,2,-37.89949,145.06272,7822
Caroline Springs,4,h,725000,SP,24/02/2018,14.8,3023,4,-37.71012,144.73487,7719
Caroline Springs,3,t,570000,PI,24/02/2018,14.8,3023,,,,7719
Carrum,3,h,788000,S,24/02/2018,31.2,3197,,,,1989
Carrum Downs,3,h,,SN,24/02/2018,34.9,3201,2,-38.10697,145.1745,8060
Carrum Downs,4,h,,W,24/02/2018,34.9,3201,2,-38.10146,145.19534,8060
Caulfield East,3,h,1520000,S,24/02/2018,8.4,3145,2,-37.88212,145.04868,608
Caulfield North,3,u,650000,S,24/02/2018,7.8,3161,,,,6923
Caulfield North,3,h,,SN,24/02/2018,7.8,3161,1,-37.8652,145.02424,6923
Caulfield South,4,h,1605000,PI,24/02/2018,8.7,3162,2,-37.88957,145.01799,5051
Caulfield South,2,h,1101000,S,24/02/2018,8.7,3162,2,-37.89221,145.027,5051
Chadstone,5,h,,VB,24/02/2018,11.7,3148,2,-37.88199,145.10014,3582
Chadstone,3,t,765000,S,24/02/2018,11.7,3148,1,-37.88267,145.10823,3582
Chadstone,4,u,,PI,24/02/2018,11.7,3148,,,,3582
Chadstone,2,h,,PI,24/02/2018,11.7,3148,2,-37.87743,145.1037,3582
Chadstone,3,t,860000,S,24/02/2018,11.7,3148,,,,3582
Chelsea,3,h,1870000,S,24/02/2018,27,3196,4,-38.05213,145.11429,3906
Cheltenham,2,t,682000,S,24/02/2018,17.9,3192,,-37.97144,145.07268,9758
Cheltenham,2,u,450000,PI,24/02/2018,17.9,3192,,,,9758
Cheltenham,2,t,750000,S,24/02/2018,17.9,3192,,,,9758
Cheltenham,4,h,1180000,S,24/02/2018,17.9,3192,4,-37.96963,145.08267,9758
Cheltenham,2,u,653000,S,24/02/2018,17.9,3192,,,,9758
Cheltenham,2,t,880000,S,24/02/2018,17.9,3192,2,-37.95746,145.06888,9758
Cheltenham,4,h,1125000,SP,24/02/2018,17.9,3192,,,,9758
Cheltenham,3,t,790000,S,24/02/2018,17.9,3192,2,-37.95653,145.06708,9758
Chirnside Park,4,h,830000,SP,24/02/2018,27.1,3116,2,-37.75486,145.32901,3789
Clarinda,4,h,990000,S,24/02/2018,17.5,3169,2,-37.93764,145.10087,2727
Clayton,4,t,800000,S,24/02/2018,16.7,3168,,,,5837
Clayton South,3,h,1100000,S,24/02/2018,17.5,3169,1,-37.93117,145.11288,4734
Clifton Hill,2,h,,S,24/02/2018,3.6,3068,0,-37.78804,144.99816,2954
Clifton Hill,3,h,1330000,S,24/02/2018,3.6,3068,,-37.78863,144.99089,2954
Clifton Hill,4,h,1369000,S,24/02/2018,3.6,3068,1,-37.79335,144.98857,2954
Clifton Hill,4,h,2000000,S,24/02/2018,3.6,3068,2,-37.78894,145.00084,2954
Coburg,3,h,1100000,VB,24/02/2018,6.7,3058,1,-37.73367,144.95687,11204
Coburg,4,h,1300000,S,24/02/2018,6.7,3058,0,-37.74601,144.94799,11204
Coburg,3,h,1200000,PI,24/02/2018,6.7,3058,3,-37.75008,144.97759,11204
Coburg,4,h,,S,24/02/2018,6.7,3058,1,-37.74861,144.97578,11204
Coburg,3,h,865000,S,24/02/2018,6.7,3058,2,-37.74793,144.97692,11204
Coburg,2,h,,PN,24/02/2018,6.7,3058,1,-37.7528,144.94983,11204
Coburg,3,h,1238000,S,24/02/2018,6.7,3058,4,-37.73932,144.96204,11204
Coburg,4,t,1082000,S,24/02/2018,6.7,3058,4,-37.73715,144.97044,11204
Coburg,3,h,1035000,S,24/02/2018,6.7,3058,2,-37.75339,144.97687,11204
Coburg,3,h,810000,VB,24/02/2018,6.7,3058,1,-37.74319,144.97717,11204
Coburg North,4,h,745000,PI,24/02/2018,6.7,3058,1,-37.71984,144.96735,3445
Coburg North,3,h,,SP,24/02/2018,6.7,3058,3,-37.73071,144.97146,3445
Coburg North,4,h,1425000,S,24/02/2018,6.7,3058,4,-37.73075,144.96373,3445
Collingwood,2,u,630000,SP,24/02/2018,2,3066,,,,4553
Collingwood,2,u,630000,SP,24/02/2018,2,3066,,,,4553
Collingwood,2,u,,S,24/02/2018,2,3066,,,,4553
Craigieburn,4,h,715000,S,24/02/2018,20.6,3064,2,-37.59928,144.90109,15510
Craigieburn,3,h,535000,PI,24/02/2018,20.6,3064,2,-37.58918,144.94001,15510
Craigieburn,3,h,455000,S,24/02/2018,20.6,3064,2,-37.59962,144.89789,15510
Craigieburn,3,h,438000,S,24/02/2018,20.6,3064,,-37.59889,144.89668,15510
Craigieburn,3,h,542000,S,24/02/2018,20.6,3064,1,-37.60139,144.92488,15510
Craigieburn,3,h,594000,S,24/02/2018,20.6,3064,2,-37.58023,144.91104,15510
Craigieburn,4,h,520000,VB,24/02/2018,20.6,3064,2,-37.57027,144.91699,15510
Craigieburn,3,h,472000,S,24/02/2018,20.6,3064,1,-37.56692,144.90448,15510
Craigieburn,3,h,515000,S,24/02/2018,20.6,3064,2,-37.58131,144.93038,15510
Craigieburn,2,u,,PI,24/02/2018,20.6,3064,,,,15510
Craigieburn,4,h,710000,S,24/02/2018,20.6,3064,2,-37.57914,144.9041,15510
Craigieburn,4,h,583000,S,24/02/2018,20.6,3064,2,-37.56861,144.92493,15510
Cranbourne,3,h,686000,S,24/02/2018,34.7,3977,2,-38.10256,145.28017,7680
Cremorne,3,h,1285000,S,24/02/2018,2.4,3121,,-37.83031,144.99226,1123
Cremorne,3,t,1277000,S,24/02/2018,2.4,3121,,,,1123
Croydon,3,h,830500,S,24/02/2018,23,3136,2,-37.8072,145.27249,11925
Croydon,4,h,,W,24/02/2018,23,3136,2,-37.81051,145.28047,11925
Croydon Hills,4,h,1010000,S,24/02/2018,23,3136,2,-37.77936,145.26143,1705
Croydon Hills,3,h,960000,S,24/02/2018,23,3136,2,-37.77246,145.26822,1705
Croydon South,2,h,555000,S,24/02/2018,23,3136,1,-37.81599,145.27655,1863
Croydon South,4,t,915000,S,24/02/2018,23,3136,2,-37.81236,145.26794,1863
Croydon South,4,h,,PI,24/02/2018,23,3136,3,-37.81485,145.26545,1863
Dallas,3,h,440000,SP,24/02/2018,14,3047,2,-37.66733,144.92595,2246
Dandenong,5,t,,VB,24/02/2018,24.7,3175,,,,10894
Deer Park,4,h,,W,24/02/2018,14.8,3023,2,-37.76336,144.7725,6388
Deer Park,4,h,,SS,24/02/2018,14.8,3023,2,-37.78122,144.75586,6388
Deer Park,3,h,,W,24/02/2018,14.8,3023,2,-37.75721,144.77581,6388
Deer Park,4,h,740000,SP,24/02/2018,14.8,3023,2,-37.76038,144.77177,6388
Deer Park,3,h,580000,S,24/02/2018,14.8,3023,4,-37.76037,144.77328,6388
Derrimut,4,h,695000,S,24/02/2018,14.7,3030,2,-37.78213,144.75637,2276
Dingley Village,3,h,812000,S,24/02/2018,22.2,3172,2,-37.98922,145.14025,3940
Dingley Village,4,h,760000,PI,24/02/2018,22.2,3172,2,-37.97801,145.13348,3940
Doncaster,3,h,890000,S,24/02/2018,12.4,3108,1,-37.78021,145.1033,9028
Doncaster,3,h,1350000,SP,24/02/2018,12.4,3108,2,-37.79365,145.13721,9028
Doncaster,4,h,1575000,PI,24/02/2018,12.4,3108,,,,9028
Doncaster East,3,h,1140000,VB,24/02/2018,14.3,3109,2,-37.75918,145.1774,10999
Doncaster East,3,h,1250000,PI,24/02/2018,14.3,3109,4,-37.79769,145.15029,10999
Doncaster East,4,h,1630000,S,24/02/2018,14.3,3109,,,,10999
Doncaster East,4,h,1400000,PI,24/02/2018,14.3,3109,2,-37.77602,145.17326,10999
Donvale,3,h,1262000,S,24/02/2018,16.1,3111,2,-37.80224,145.17505,4790
Donvale,5,h,1898000,S,24/02/2018,16.1,3111,3,-37.77848,145.17597,4790
Donvale,4,h,,PI,24/02/2018,16.1,3111,,,,4790
Donvale,3,h,,SS,24/02/2018,16.1,3111,1,-37.79962,145.18252,4790
Doreen,4,h,670000,S,24/02/2018,25.9,3754,2,-37.6147,145.13255,7254
Doreen,3,h,507000,S,24/02/2018,25.9,3754,,,,7254
Doreen,3,h,500000,SP,24/02/2018,25.9,3754,1,-37.57894,145.12527,7254
Doveton,3,h,670000,S,24/02/2018,28.8,3177,1,-37.99478,145.23681,3533
Doveton,3,h,,SP,24/02/2018,28.8,3177,1,-37.99712,145.22934,3533
East Melbourne,3,h,,SP,24/02/2018,1.3,3002,2,-37.81728,144.97987,3040
Edithvale,4,h,962000,S,24/02/2018,27,3196,2,-38.03535,145.11522,2546
Elsternwick,3,h,1490000,VB,24/02/2018,7.2,3185,1,-37.88464,145.01135,4898
Eltham,4,h,1200000,S,24/02/2018,18,3095,1,-37.71696,145.15161,6990
Eltham,3,h,672200,SP,24/02/2018,18,3095,,,,6990
Eltham,4,h,830000,S,24/02/2018,18,3095,2,-37.70434,145.172,6990
Eltham,3,h,1285000,S,24/02/2018,18,3095,2,-37.7146,145.14124,6990
Eltham,4,h,1340000,S,24/02/2018,18,3095,,,,6990
Eltham North,3,h,925000,S,24/02/2018,18,3095,4,-37.68973,145.14404,2346
Elwood,1,u,507500,S,24/02/2018,7.2,3184,,,,8989
Elwood,2,u,951000,S,24/02/2018,7.2,3184,,,,8989
Elwood,1,u,468000,S,24/02/2018,7.2,3184,,,,8989
Elwood,2,u,680000,PI,24/02/2018,7.2,3184,,,,8989
Elwood,4,h,,SP,24/02/2018,7.2,3184,2,-37.87558,144.98258,8989
Elwood,2,u,600000,SP,24/02/2018,7.2,3184,,,,8989
Elwood,1,u,405000,VB,24/02/2018,7.2,3184,,,,8989
Elwood,3,u,,VB,24/02/2018,7.2,3184,,,,8989
Elwood,2,u,852500,S,24/02/2018,7.2,3184,,,,8989
Endeavour Hills,6,h,1070000,S,24/02/2018,28.5,3802,2,-37.97776,145.27613,8443
Endeavour Hills,3,h,770000,PI,24/02/2018,28.5,3802,2,-37.97902,145.27637,8443
Epping,5,h,,SN,24/02/2018,19.6,3076,0,-37.64339,145.05006,10926
Epping,3,h,585000,S,24/02/2018,19.6,3076,2,-37.64763,145.04872,10926
Epping,3,h,620000,S,24/02/2018,19.6,3076,2,-37.64162,145.03814,10926
Epping,4,h,,PI,24/02/2018,19.6,3076,4,-37.6273,145.02392,10926
Epping,4,h,681000,SP,24/02/2018,19.6,3076,2,-37.63014,145.02428,10926
Epping,4,h,795000,PI,24/02/2018,19.6,3076,4,-37.65491,145.02649,10926
Epping,2,u,397500,S,24/02/2018,19.6,3076,,,,10926
Epping,3,h,560000,S,24/02/2018,19.6,3076,2,-37.6471,145.03752,10926
Epping,3,h,530000,S,24/02/2018,19.6,3076,2,-37.64822,145.03767,10926
Essendon,2,h,950000,VB,24/02/2018,7.5,3040,,-37.75145,144.90793,9264
Essendon,2,u,750000,S,24/02/2018,7.5,3040,,,,9264
Essendon,3,h,2125000,S,24/02/2018,7.5,3040,3,-37.74653,144.91412,9264
Essendon,4,h,2150000,PI,24/02/2018,7.5,3040,2,-37.75175,144.90572,9264
Essendon,2,u,399000,S,24/02/2018,7.5,3040,,,,9264
Essendon,2,u,627000,S,24/02/2018,7.5,3040,,,,9264
Essendon,2,u,525000,S,24/02/2018,7.5,3040,,,,9264
Essendon,2,u,502000,S,24/02/2018,7.5,3040,1,-37.75557,144.91246,9264
Essendon,3,h,1162500,SP,24/02/2018,7.5,3040,,-37.74504,144.9129,9264
Essendon,3,t,745000,S,24/02/2018,7.5,3040,,,,9264
Essendon,1,u,425000,S,24/02/2018,7.5,3040,,,,9264
Essendon,2,h,515000,SP,24/02/2018,7.5,3040,,,,9264
Essendon North,2,h,710000,SP,24/02/2018,8.2,3041,1,-37.73613,144.90235,1308
Essendon West,4,t,800000,VB,24/02/2018,7.5,3040,1,-37.75156,144.886,588
Essendon West,3,h,,PI,24/02/2018,7.5,3040,1,-37.75171,144.88472,588
Essendon West,4,h,1365000,S,24/02/2018,7.5,3040,3,-37.75243,144.88566,588
Fairfield,4,h,1510000,PI,24/02/2018,5.7,3078,,-37.77598,145.01727,2970
Fairfield,3,h,1275000,SP,24/02/2018,5.7,3078,1,-37.78265,145.01498,2970
Fawkner,4,h,879500,PI,24/02/2018,13.1,3060,2,-37.71829,144.96605,5070
Fawkner,3,h,728000,S,24/02/2018,13.1,3060,4,-37.70428,144.96717,5070
Fawkner,3,h,662500,PI,24/02/2018,13.1,3060,2,-37.71179,144.96594,5070
Fawkner,3,h,686000,S,24/02/2018,13.1,3060,4,-37.71363,144.96751,5070
Ferntree Gully,3,t,636000,S,24/02/2018,24.8,3156,2,-37.87374,145.27058,10788
Fitzroy,3,h,,PI,24/02/2018,2.1,3065,,-37.8001,144.9773,5825
Fitzroy,3,u,1227000,S,24/02/2018,2.1,3065,,,,5825
Fitzroy North,2,u,,S,24/02/2018,3.6,3068,,,,6244
Fitzroy North,2,t,1150000,SP,24/02/2018,3.6,3068,,,,6244
Fitzroy North,2,h,1362500,S,24/02/2018,3.6,3068,,-37.78401,144.97982,6244
Flemington,1,u,272500,S,24/02/2018,3.4,3031,,,,3593
Flemington,2,h,850000,VB,24/02/2018,3.4,3031,,-37.78659,144.92285,3593
Footscray,3,h,945000,S,24/02/2018,5.1,3011,0,-37.79732,144.8848,7570
Footscray,2,u,375500,SP,24/02/2018,5.1,3011,,,,7570
Footscray,2,u,450000,S,24/02/2018,5.1,3011,,,,7570
Footscray,2,t,660000,PI,24/02/2018,5.1,3011,,,,7570
Footscray,3,h,931000,SP,24/02/2018,5.1,3011,0,-37.79392,144.88418,7570
Forest Hill,2,u,675000,SP,24/02/2018,15.4,3131,,,,4385
Forest Hill,3,u,,SP,24/02/2018,15.4,3131,,,,4385
Forest Hill,4,t,,PI,24/02/2018,15.4,3131,,,,4385
Frankston,2,h,600000,VB,24/02/2018,38,3199,7,-38.14529,145.12912,17055
Frankston,3,h,,SP,24/02/2018,38,3199,1,-38.1326,145.13343,17055
Frankston South,3,h,820000,SA,24/02/2018,38,3199,1,-38.15969,145.11413,7566
Gardenvale,4,h,883000,S,24/02/2018,7.2,3185,2,-37.89871,145.01019,534
Gladstone Park,3,h,660000,SP,24/02/2018,12.9,3043,2,-37.68395,144.88921,3285
Gladstone Park,4,h,,PI,24/02/2018,12.9,3043,2,-37.68538,144.88787,3285
Gladstone Park,3,h,659000,S,24/02/2018,12.9,3043,1,-37.69394,144.90081,3285
Gladstone Park,3,h,630000,SP,24/02/2018,12.9,3043,2,-37.70147,144.89095,3285
Glen Iris,3,h,2300000,VB,24/02/2018,7.3,3146,,-37.85738,145.04337,10412
Glen Iris,4,h,,S,24/02/2018,7.3,3146,4,-37.85961,145.06721,10412
Glen Iris,4,h,,S,24/02/2018,7.3,3146,,,,10412
Glen Iris,3,h,1480000,S,24/02/2018,7.3,3146,1,-37.85214,145.04333,10412
Glen Iris,3,t,1360000,S,24/02/2018,7.3,3146,,,,10412
Glen Iris,1,u,325000,S,24/02/2018,7.3,3146,,,,10412
Glen Iris,2,h,921000,S,24/02/2018,7.3,3146,,,,10412
Glen Iris,1,u,295000,VB,24/02/2018,7.3,3146,,,,10412
Glen Iris,3,t,1000000,PI,24/02/2018,7.3,3146,,,,10412
Glen Iris,2,u,706000,S,24/02/2018,7.3,3146,,,,10412
Glen Iris,2,h,730000,S,24/02/2018,7.3,3146,,,,10412
Glen Iris,5,h,,SP,24/02/2018,7.3,3146,2,-37.85212,145.07149,10412
Glen Iris,3,h,1633000,S,24/02/2018,7.3,3146,3,-37.86019,145.08823,10412
Glen Waverley,3,h,1045000,SP,24/02/2018,16.7,3150,3,-37.89834,145.14378,15321
Glen Waverley,3,h,1330000,S,24/02/2018,16.7,3150,1,-37.86361,145.15233,15321
Glen Waverley,4,h,1280000,S,24/02/2018,16.7,3150,2,-37.8697,145.18103,15321
Glen Waverley,4,h,1250000,VB,24/02/2018,16.7,3150,2,-37.87327,145.18531,15321
Glen Waverley,3,h,1350000,S,24/02/2018,16.7,3150,1,-37.88768,145.16755,15321
Glen Waverley,4,h,,PI,24/02/2018,16.7,3150,2,-37.87856,145.18733,15321
Glen Waverley,3,h,1220000,S,24/02/2018,16.7,3150,2,-37.8931,145.1557,15321
Glen Waverley,3,h,,S,24/02/2018,16.7,3150,1,-37.89834,145.15004,15321
Glen Waverley,4,h,,SN,24/02/2018,16.7,3150,1,-37.88989,145.15941,15321
Glen Waverley,5,h,1000000,VB,24/02/2018,16.7,3150,2,-37.89877,145.15125,15321
Glenroy,3,h,629000,S,24/02/2018,11.2,3046,1,-37.69523,144.92933,8870
Glenroy,3,t,610000,S,24/02/2018,11.2,3046,2,-37.6978,144.93562,8870
Glenroy,2,t,567500,S,24/02/2018,11.2,3046,,,,8870
Glenroy,3,h,620000,S,24/02/2018,11.2,3046,,,,8870
Glenroy,4,h,,PI,24/02/2018,11.2,3046,4,-37.70295,144.92048,8870
Glenroy,3,t,380000,S,24/02/2018,11.2,3046,,,,8870
Glenroy,3,h,835000,S,24/02/2018,11.2,3046,2,-37.71189,144.90848,8870
Glenroy,3,h,,PI,24/02/2018,11.2,3046,1,-37.7115,144.90519,8870
Glenroy,2,t,,SP,24/02/2018,11.2,3046,,,,8870
Glenroy,2,h,,S,24/02/2018,11.2,3046,2,-37.69618,144.92512,8870
Greensborough,3,h,620000,PI,24/02/2018,16.1,3088,1,-37.71747,145.09208,8524
Greensborough,4,h,922000,S,24/02/2018,16.1,3088,2,-37.69672,145.09791,8524
Greensborough,2,u,558000,S,24/02/2018,16.1,3088,,,,8524
Greensborough,3,h,775000,S,24/02/2018,16.1,3088,1,-37.71686,145.09261,8524
Greenvale,3,u,495000,SP,24/02/2018,20.4,3059,,,,4864
Greenvale,4,h,900000,SP,24/02/2018,20.4,3059,2,-37.64221,144.8926,4864
Greenvale,3,h,740000,S,24/02/2018,20.4,3059,4,-37.65651,144.90259,4864
Greenvale,3,h,700000,SP,24/02/2018,20.4,3059,5,-37.64203,144.88852,4864
Hadfield,3,h,750000,SP,24/02/2018,11.2,3046,3,-37.71498,144.95076,2606
Hadfield,3,h,851000,SP,24/02/2018,11.2,3046,2,-37.70716,144.94822,2606
Hampton,2,u,870000,PI,24/02/2018,13.8,3188,,,,5454
Hampton,4,h,2990000,S,24/02/2018,13.8,3188,2,-37.92996,145.00283,5454
Hampton,4,h,,VB,24/02/2018,13.8,3188,2,-37.94496,145.00452,5454
Hampton,2,t,926000,S,24/02/2018,13.8,3188,1,-37.93372,145.01657,5454
Hampton,2,h,2220000,S,24/02/2018,13.8,3188,1,-37.93752,145.01618,5454
Hampton,3,h,1500000,VB,24/02/2018,13.8,3188,1,-37.94328,145.01072,5454
Hampton,3,h,2440000,S,24/02/2018,13.8,3188,1,-37.93592,145.01187,5454
Hampton,4,h,,S,24/02/2018,13.8,3188,,-37.93577,145.00622,5454
Hampton,4,h,,S,24/02/2018,13.8,3188,3,-37.93642,145.00828,5454
Hampton,2,u,615000,SP,24/02/2018,13.8,3188,,,,5454
Hampton,3,t,1400000,VB,24/02/2018,13.8,3188,1,-37.94496,145.02111,5454
Hampton,2,u,,S,24/02/2018,13.8,3188,,,,5454
Hampton,3,h,1615000,S,24/02/2018,13.8,3188,2,-37.9445,145.01609,5454
Hampton,3,h,,S,24/02/2018,13.8,3188,3,-37.93823,145.00535,5454
Hawthorn,3,h,1362500,S,24/02/2018,5.3,3122,1,-37.82845,145.04085,11308
Hawthorn,1,u,504500,S,24/02/2018,5.3,3122,,,,11308
Hawthorn,4,h,,S,24/02/2018,5.3,3122,0,-37.81619,145.02184,11308
Hawthorn,5,h,4630000,S,24/02/2018,5.3,3122,2,-37.81457,145.02455,11308
Hawthorn,2,u,630000,S,24/02/2018,5.3,3122,,,,11308
Hawthorn,2,u,635000,S,24/02/2018,5.3,3122,,,,11308
Hawthorn,5,h,,SP,24/02/2018,5.3,3122,2,-37.81511,145.02781,11308
Hawthorn,2,u,731000,S,24/02/2018,5.3,3122,,,,11308
Hawthorn,1,u,550000,PI,24/02/2018,5.3,3122,,,,11308
Hawthorn,3,h,1660000,PI,24/02/2018,5.3,3122,1,-37.81684,145.02068,11308
Hawthorn,2,u,870000,S,24/02/2018,5.3,3122,,,,11308
Hawthorn,1,u,420500,SP,24/02/2018,5.3,3122,,,,11308
Hawthorn,2,u,770000,PI,24/02/2018,5.3,3122,,,,11308
Hawthorn East,3,t,,S,24/02/2018,6.2,3123,,,,6482
Hawthorn East,4,h,3950000,S,24/02/2018,6.2,3123,3,-37.84437,145.04763,6482
Hawthorn East,3,h,2900000,S,24/02/2018,6.2,3123,2,-37.83175,145.04414,6482
Hawthorn East,5,h,3789000,S,24/02/2018,6.2,3123,2,-37.8395,145.0532,6482
Hawthorn East,3,h,,S,24/02/2018,6.2,3123,2,-37.82115,145.05524,6482
Hawthorn East,3,h,1650000,VB,24/02/2018,6.2,3123,1,-37.82671,145.04786,6482
Hawthorn East,3,h,,PI,24/02/2018,6.2,3123,,,,6482
Hawthorn East,3,h,1450000,VB,24/02/2018,6.2,3123,2,-37.81875,145.05695,6482
Hawthorn East,4,h,,S,24/02/2018,6.2,3123,2,-37.81803,145.0571,6482
Heatherton,2,u,522000,S,24/02/2018,18.7,3202,,,,1048
Heathmont,3,h,,PI,24/02/2018,21.3,3135,2,-37.82976,145.24387,3794
Heidelberg,3,h,856000,S,24/02/2018,8.9,3084,1,-37.74861,145.06151,2890
Heidelberg,2,u,805000,S,24/02/2018,8.9,3084,,,,2890
Heidelberg,3,h,1270000,S,24/02/2018,8.9,3084,2,-37.74695,145.08365,2890
Heidelberg,4,u,1320000,VB,24/02/2018,8.9,3084,,,,2890
Heidelberg Heights,3,h,858000,S,24/02/2018,8.8,3081,2,-37.7425,145.05316,2947
Heidelberg West,3,t,650000,PI,24/02/2018,8.8,3081,,,,2674
Heidelberg West,2,h,,SP,24/02/2018,8.8,3081,,,,2674
Highett,3,t,870000,S,24/02/2018,16,3190,2,-37.94703,145.02513,4794
Highett,3,h,1280000,PI,24/02/2018,16,3190,1,-37.95408,145.03569,4794
