Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Propertycount
Windsor,2,h,1300000,VB,hockingstuart,16/09/2017,4.6,3181,2,1,1,258,,,,4380
Yarraville,2,h,921000,S,hockingstuart,16/09/2017,6.3,3013,2,1,,161,,,,6543
Yarraville,3,h,1190000,SP,Jas,16/09/2017,6.3,3013,3,1,2,515,89,1955,,6543
Abbotsford,3,h,1000000,PI,Biggin,19/08/2017,3,3067,3,1,2,196,,1900,,4019
Albanvale,3,h,506000,S,hockingstuart,19/08/2017,14,3021,3,1,2,544,120,1980,,1899
Albert Park,4,h,2550000,S,Marshall,19/08/2017,3,3206,4,2,,152,175,1910,,3280
Altona North,3,h,880000,PI,hockingstuart,19/08/2017,9.4,3025,3,1,2,563,,,,5132
Ardeer,3,h,730000,SP,HAR,19/08/2017,12.8,3022,3,2,2,739,112,1970,,1281
Armadale,2,h,1460000,S,Jellis,19/08/2017,6.3,3143,2,1,1,181,80,1930,,4836
Armadale,2,h,1726000,S,Marshall,19/08/2017,6.3,3143,2,2,2,269,128,1910,,4836
Ashburton,4,h,1920000,S,Jellis,19/08/2017,10.2,3147,4,3,2,391,203,2016,,3052
Ashwood,3,h,1575000,S,Jellis,19/08/2017,10.2,3147,3,1,2,787,115,1955,,2894
Aspendale,4,h,1362000,S,hockingstuart,19/08/2017,21.5,3195,4,2,3,549,,,,2824
Balwyn,4,h,2115000,S,Jellis,19/08/2017,7.9,3103,4,2,2,766,,,,5682
Balwyn,5,h,2562000,S,Marshall,19/08/2017,7.9,3103,5,3,2,671,,,,5682
Balwyn,6,h,2100000,PI,Jellis,19/08/2017,7.9,3103,6,3,2,845,,,,5682
Balwyn North,3,h,1900000,PI,Noel,19/08/2017,9.7,3104,3,1,1,912,,,,7809
Balwyn North,4,h,2000000,PI,hockingstuart,19/08/2017,9.7,3104,4,3,4,958,255,2015,,7809
Balwyn North,4,h,2400000,S,Fletchers,19/08/2017,9.7,3104,4,2,2,746,,,,7809
Balwyn North,4,h,2270000,PI,Barry,19/08/2017,9.7,3104,4,2,2,654,334,2010,,7809
Balwyn North,5,h,2600000,VB,Jellis,19/08/2017,9.7,3104,5,4,2,708,,,,7809
Balwyn North,3,h,2321000,S,Fletchers,19/08/2017,9.7,3104,3,1,2,923,,,,7809
Balwyn North,3,h,1890000,S,Fletchers,19/08/2017,9.7,3104,3,2,1,632,144,1940,,7809
Bentleigh,4,h,1895000,S,Jellis,19/08/2017,11.4,3204,4,2,2,557,220,1920,,6795
Bentleigh East,4,h,1115000,S,Ray,19/08/2017,13.8,3165,4,1,2,579,,,,10969
Bentleigh East,3,t,1280000,SP,Buxton,19/08/2017,13.8,3165,3,2,2,335,239,2013,,10969
Bentleigh East,2,u,690000,S,Jellis,19/08/2017,13.8,3165,2,2,1,212,,2008,,10969
Bentleigh East,4,h,1595000,S,Jellis,19/08/2017,13.8,3165,4,1,2,581,167,1960,,10969
Blackburn,3,t,881000,S,Jellis,19/08/2017,13.4,3130,3,1,1,300,,,,5713
Blackburn North,4,h,1300000,S,Noel,19/08/2017,13.4,3130,4,2,2,543,,2006,,2867
Briar Hill,2,t,625000,S,Barry,19/08/2017,16.1,3088,2,2,1,189,,,,1390
Brighton,4,h,3100000,VB,Marshall,19/08/2017,10.5,3186,4,4,4,753,,,,10579
Brighton,4,h,1850000,VB,Jellis,19/08/2017,10.5,3186,4,3,3,421,170,2000,,10579
Brighton,4,h,2770000,S,Nick,19/08/2017,10.5,3186,4,3,2,560,,,,10579
Brighton East,4,h,1300000,S,Hodges,19/08/2017,10.3,3187,4,3,2,221,,,,6938
Broadmeadows,3,h,637000,S,Stockdale,19/08/2017,14,3047,3,1,5,670,,1980,,4294
Broadmeadows,3,h,1335000,S,YPA,19/08/2017,14,3047,3,1,1,697,,,,4294
Brunswick,3,h,905000,S,Walshe,19/08/2017,5.2,3056,3,1,1,277,,,,11918
Brunswick East,1,u,320000,S,Jellis,19/08/2017,4,3057,1,1,1,682,34,1980,,5533
Bulleen,3,h,1230000,S,Barry,19/08/2017,10.8,3105,3,1,1,757,,,,4480
Bulleen,4,h,1240000,S,Purplebricks,19/08/2017,10.8,3105,4,2,2,602,170,1970,,4480
Bundoora,3,h,1234000,S,Barry,19/08/2017,12.1,3083,3,1,2,896,139,1965,,10175
Burwood,3,h,1588000,S,Buxton,19/08/2017,10.4,3125,3,2,2,708,,,,5678
Burwood East,3,h,1000000,VB,Fletchers,19/08/2017,14.7,3151,4,2,2,788,108,1960,,4048
Campbellfield,4,h,650000,VB,Raine,19/08/2017,16.6,3061,4,2,4,688,175,1970,,1889
Canterbury,5,h,2550000,PI,RT,19/08/2017,8.4,3126,5,2,4,692,,,,3265
Carlton North,2,h,1540000,S,Jellis,19/08/2017,3.5,3054,2,1,,158,112,1890,,3106
Caroline Springs,3,h,700000,S,Bells,19/08/2017,14.8,3023,3,2,3,660,,,,7719
Caulfield South,5,h,2450000,PI,Gary,19/08/2017,8.7,3162,5,4,2,554,312,2017,,5051
Chelsea Heights,3,h,710000,SP,hockingstuart,19/08/2017,27,3196,3,1,1,650,138,1960,,2076
Cheltenham,2,t,955000,SP,Greg,19/08/2017,17.9,3192,2,2,1,836,112,2009,,9758
Cheltenham,3,h,1230000,S,Buxton,19/08/2017,17.9,3192,3,1,1,584,133,1960,,9758
Clarinda,5,h,883300,S,Gary,19/08/2017,17.5,3169,5,2,2,402,177,1980,,2727
Clarinda,3,h,790000,S,C21,19/08/2017,17.5,3169,3,1,2,532,114,1975,,2727
Clifton Hill,2,h,1310000,S,Collins,19/08/2017,3.6,3068,2,1,,146,104,1890,,2954
Coburg,3,h,880000,S,Nelson,19/08/2017,6.7,3058,3,1,1,379,107,1910,,11204
Coburg,3,h,1070000,S,Nelson,19/08/2017,6.7,3058,3,1,2,392,98,1920,,11204
Coburg,5,h,1500000,VB,Nelson,19/08/2017,6.7,3058,5,3,4,900,180,1888,,11204
Coburg,4,h,1085000,S,Brad,19/08/2017,6.7,3058,4,2,1,430,155,1920,,11204
Craigieburn,4,h,640000,PI,YPA,19/08/2017,20.6,3064,4,2,2,480,,,,15510
Craigieburn,3,h,582500,S,YPA,19/08/2017,20.6,3064,3,1,0,947,132,1972,,15510
Craigieburn,4,h,480000,SP,Ray,19/08/2017,20.6,3064,4,2,2,312,148,2015,,15510
Craigieburn,4,h,523000,S,Barry,19/08/2017,20.6,3064,4,2,2,484,159,2009,,15510
Craigieburn,3,h,485000,S,Ray,19/08/2017,20.6,3064,3,2,1,321,150,2013,,15510
Craigieburn,4,h,800000,SA,HAR,19/08/2017,20.6,3064,4,2,2,511,,,,15510
Craigieburn,4,h,632000,S,Ray,19/08/2017,20.6,3064,4,2,2,448,,,,15510
Croydon,4,h,1152000,S,RW,19/08/2017,23,3136,4,2,2,1880,255,1947,,11925
Dallas,3,h,475000,S,Barry,19/08/2017,14,3047,3,1,2,560,108,1965,,2246
Deer Park,3,h,635000,S,HAR,19/08/2017,14.8,3023,3,1,2,712,,,,6388
Dingley Village,3,h,871000,S,Ray,19/08/2017,22.2,3172,3,2,2,534,,,,3940
Dingley Village,4,h,970000,PI,Barry,19/08/2017,22.2,3172,4,2,2,364,210,1995,,3940
Doncaster,4,h,1200000,VB,Fletchers,19/08/2017,12.4,3108,4,2,1,650,,,,9028
Doncaster,3,h,1410000,S,Jellis,19/08/2017,12.4,3108,3,1,2,723,,,,9028
Doncaster East,4,h,1320000,SP,Jellis,19/08/2017,14.3,3109,4,3,2,654,,,,10999
Doncaster East,3,h,1408000,S,Jellis,19/08/2017,14.3,3109,3,1,2,656,,,,10999
Donvale,4,h,1200000,PI,Barry,19/08/2017,16.1,3111,4,2,2,375,254,1998,,4790
Donvale,3,h,988000,S,Barry,19/08/2017,16.1,3111,3,2,2,243,150,2012,,4790
Eaglemont,3,h,1925000,S,Nelson,19/08/2017,8.9,3084,3,2,2,780,,,,1651
Edithvale,3,h,875000,SP,Eview,19/08/2017,27,3196,3,1,3,694,136,1975,,2546
Elsternwick,3,h,2105000,S,Biggin,19/08/2017,7.2,3185,3,2,1,346,180,1890,,4898
Elsternwick,4,h,2410000,PI,Biggin,19/08/2017,7.2,3185,4,2,1,390,120,1920,,4898
Eltham,3,h,810000,VB,Morrison,19/08/2017,18,3095,3,2,2,868,135,1980,,6990
Eltham North,6,h,1115000,S,Barry,19/08/2017,18,3095,6,3,4,966,332,1990,,2346
Elwood,3,h,1380000,S,hockingstuart,19/08/2017,7.2,3184,3,1,2,1730,152,2001,,8989
Epping,3,h,678000,S,hockingstuart,19/08/2017,19.6,3076,3,1,2,553,,1980,,10926
Epping,4,h,681000,S,Ray,19/08/2017,19.6,3076,4,2,2,647,,,,10926
Essendon,4,h,1600000,S,Nelson,19/08/2017,7.5,3040,4,4,3,543,259,2015,,9264
Fairfield,4,h,1280000,S,Jellis,19/08/2017,5.7,3078,4,2,2,485,133,1920,,2970
Fawkner,4,h,874000,S,Brad,19/08/2017,13.1,3060,4,1,2,687,,,,5070
Ferntree Gully,3,h,770000,S,Barry,19/08/2017,24.8,3156,3,1,0,720,,,,10788
Ferntree Gully,4,h,875000,S,Noel,19/08/2017,24.8,3156,4,3,4,793,225,1980,,10788
Fitzroy,1,t,580000,VB,Nelson,19/08/2017,2.1,3065,1,1,1,782,67,1998,,5825
Fitzroy,3,h,2478000,S,Nelson,19/08/2017,2.1,3065,3,2,,205,106,1885,,5825
Flemington,3,t,1017500,S,Jellis,19/08/2017,3.4,3031,3,2,2,459,153,2003,,3593
Footscray,2,h,942000,SP,Jas,19/08/2017,5.1,3011,2,1,1,241,91,1915,,7570
Footscray,3,h,1320000,S,Jas,19/08/2017,5.1,3011,3,2,0,495,,,,7570
Frankston,3,h,550000,VB,Eview,19/08/2017,38,3199,3,2,1,539,,1971,,17055
Frankston,3,h,690000,S,Ray,19/08/2017,38,3199,3,2,2,595,,,,17055
Glen Iris,2,h,708000,S,Jellis,19/08/2017,7.3,3146,2,1,1,151,,,,10412
Glen Iris,3,h,1300000,VB,Kay,19/08/2017,7.3,3146,3,1,2,403,124,1960,,10412
Glen Iris,3,h,1307500,S,Jellis,19/08/2017,7.3,3146,3,1,1,316,111,1940,,10412
Glen Iris,3,h,1390000,PI,Jellis,19/08/2017,7.3,3146,3,2,1,303,150,1940,,10412
Glen Waverley,3,h,1310000,S,Harcourts,19/08/2017,16.7,3150,3,1,1,782,102,1960,,15321
Glen Waverley,5,h,1285000,S,Ray,19/08/2017,16.7,3150,5,2,1,651,124,1970,,15321
Glen Waverley,4,h,1292000,S,Barry,19/08/2017,16.7,3150,4,2,2,768,169,1970,,15321
Glen Waverley,3,h,1300000,S,hockingstuart,19/08/2017,16.7,3150,3,2,3,733,,,,15321
Glen Waverley,4,h,1155000,S,Biggin,19/08/2017,16.7,3150,4,1,1,654,,,,15321
Glenroy,4,h,831000,S,Ray,19/08/2017,11.2,3046,4,3,3,708,175,2007,,8870
Glenroy,3,h,570000,S,YPA,19/08/2017,11.2,3046,3,1,1,308,93,1950,,8870
Glenroy,2,h,805000,SP,RW,19/08/2017,11.2,3046,2,1,4,712,82,1970,,8870
Gowanbrae,4,h,931000,S,Nelson,19/08/2017,12.9,3043,4,2,2,462,212,2008,,1071
Hampton,5,h,2500000,S,hockingstuart,19/08/2017,13.8,3188,5,4,2,627,,,,5454
Hawthorn,2,h,1600000,PI,Marshall,19/08/2017,5.3,3122,2,1,,200,101,1890,,11308
Hawthorn East,2,h,1700000,S,Jellis,19/08/2017,6.2,3123,2,1,1,223,,,,6482
Heathmont,5,h,1825000,SP,Barry,19/08/2017,21.3,3135,5,3,2,779,,1975,,3794
Heathmont,3,h,1000000,S,Philip,19/08/2017,21.3,3135,3,1,1,715,,,,3794
Highett,3,h,1080000,S,hockingstuart,19/08/2017,16,3190,3,1,2,652,,,,4794
Highett,3,h,2585000,S,Buxton,19/08/2017,16,3190,3,2,1,703,,,,4794
Highett,5,h,1225000,S,Buxton,19/08/2017,16,3190,5,2,2,506,210,1950,,4794
Hillside,4,h,1111000,S,Barry,19/08/2017,18,3037,4,2,2,2002,,,,5556
Hillside,3,h,478000,S,Barry,19/08/2017,18,3037,3,1,1,318,118,2003,,5556
Hoppers Crossing,3,h,520000,S,Reliance,19/08/2017,18.4,3029,3,1,2,538,112,1980,,13830
Jacana,4,h,650000,S,Stockdale,19/08/2017,14,3047,4,3,1,693,120,1980,,851
Keilor East,4,h,981000,S,Nelson,19/08/2017,11.7,3033,4,2,2,633,,,,5629
Keilor East,3,h,1295000,S,Jellis,19/08/2017,11.7,3033,3,3,2,326,271,2012,,5629
Keilor East,4,h,1250000,S,Nelson,19/08/2017,11.7,3033,4,2,2,534,211,1970,,5629
Keilor East,4,h,986000,S,Nelson,19/08/2017,11.7,3033,4,1,2,615,176,1964,,5629
Keilor East,3,h,620000,PI,Nelson,19/08/2017,11.7,3033,3,2,1,292,113,2013,,5629
Kensington,2,t,841000,S,Edward,19/08/2017,3.4,3031,2,1,1,105,108,2005,,5263
Kew,3,h,2180000,S,Jellis,19/08/2017,5.4,3101,3,1,2,372,126,1905,,10331
Kew,4,h,4000000,S,Marshall,19/08/2017,5.4,3101,4,2,3,792,,,,10331
Kew,3,h,1775000,VB,Jellis,19/08/2017,5.4,3101,3,2,4,733,,,,10331
Kew East,3,h,2118000,S,Nelson,19/08/2017,7.3,3102,3,2,2,664,188,1930,,2671
Kilsyth,3,h,710000,SP,McGrath,19/08/2017,26,3137,3,1,2,837,130,1960,,4654
Kilsyth,3,h,780000,SP,McGrath,19/08/2017,26,3137,3,2,1,862,162,1986,,4654
Lalor,3,h,700000,S,HAR,19/08/2017,16.3,3075,3,1,1,537,103,1975,,8279
Maidstone,2,h,610000,PI,Sweeney,19/08/2017,6.4,3012,2,1,2,208,,,,3873
Malvern East,3,h,2030000,S,Marshall,19/08/2017,8.4,3145,3,2,2,660,172,1940,,8801
Malvern East,3,h,1800000,PI,Jellis,19/08/2017,8.4,3145,3,2,1,460,123,1910,,8801
Maribyrnong,4,h,1500000,S,RW,19/08/2017,4.3,3032,4,2,2,650,174,2000,,4918
McKinnon,3,t,1125000,PI,Buxton,19/08/2017,11.4,3204,3,2,2,305,,,,2397
Melton South,3,h,460000,S,Ryder,19/08/2017,29.8,3338,3,1,1,602,108,1980,,4718
Mentone,3,t,881000,S,Buxton,19/08/2017,20,3194,3,2,1,332,,,,6162
Mernda,3,h,430000,SP,Harcourts,19/08/2017,25.9,3754,3,2,2,180,,,,5812
Mernda,3,h,547000,S,Ray,19/08/2017,25.9,3754,3,2,2,410,135,2012,,5812
Mill Park,3,h,470000,S,Ray,19/08/2017,17.9,3082,3,1,1,290,,,,10529
Montmorency,3,h,756000,S,Fletchers,19/08/2017,16.2,3094,3,1,2,204,102,2000,,3891
Mount Evelyn,3,h,515000,S,Ray,19/08/2017,31.6,3796,3,1,0,915,101,1970,,3532
Mount Waverley,4,h,1750000,SA,Jellis,19/08/2017,14.2,3149,4,2,2,570,,,,13366
Mount Waverley,4,h,1340000,S,Barry,19/08/2017,14.2,3149,4,2,2,800,160,1970,,13366
Niddrie,3,t,1150000,SP,Barry,19/08/2017,10.4,3042,3,2,1,317,210,2012,,2291
Nunawading,3,h,1218000,S,Ray,19/08/2017,15.4,3131,3,1,1,757,125,1953,,4973
Oakleigh South,2,h,955500,S,Ray,19/08/2017,15.5,3167,2,1,3,697,,,,3692
Ormond,3,h,1005500,S,Jellis,19/08/2017,11.4,3204,3,1,2,369,,,,3578
Pascoe Vale,3,h,980000,S,Nelson,19/08/2017,8.5,3044,3,1,1,546,103,1950,,7485
Pascoe Vale,2,t,585500,S,Nelson,19/08/2017,8.5,3044,2,1,1,100,105,2012,,7485
Port Melbourne,3,h,1230000,S,RT,19/08/2017,3.5,3207,3,1,0,340,,,,8648
Prahran,3,h,1390000,S,Marshall,19/08/2017,4.6,3181,3,2,1,125,0,2002,,7717
Preston,3,h,961000,S,Nelson,19/08/2017,8.4,3072,3,1,2,529,144,1970,,14577
Preston,3,h,1001000,S,Nelson,19/08/2017,8.4,3072,3,1,2,464,,,,14577
Reservoir,3,h,876000,S,Barry,19/08/2017,12,3073,3,1,2,653,120,1950,,21650
Reservoir,4,h,866000,S,HAR,19/08/2017,12,3073,4,2,4,576,150,1940,,21650
Reservoir,3,h,775500,S,Ray,19/08/2017,12,3073,3,1,3,586,120,1960,,21650
Reservoir,4,h,920000,S,Ray,19/08/2017,12,3073,4,2,2,743,,,,21650
Roxburgh Park,3,h,400000,S,Red,19/08/2017,20.6,3064,3,1,2,368,,,,5833
South Melbourne,3,h,1412000,SP,Marshall,19/08/2017,1.9,3205,3,1,,128,130,1880,,5943
South Morang,5,h,597000,S,Ray,19/08/2017,20.5,3752,5,3,2,582,175,2000,,7969
South Yarra,3,h,1400000,S,hockingstuart,19/08/2017,2.7,3141,3,2,2,462,,,,14887
Spotswood,2,h,782500,S,Barlow,19/08/2017,6.2,3015,2,1,1,243,,,,1223
Springvale South,3,h,750000,VB,Boutique,19/08/2017,22.2,3172,3,1,3,775,,,,4054
St Albans,3,h,626000,S,YPA,19/08/2017,14,3021,3,1,2,557,138,1985,,14042
Strathmore Heights,3,h,1000000,S,Considine,19/08/2017,8.2,3041,3,1,2,534,149,1960,,389
Sunbury,3,h,480500,S,One,19/08/2017,31.7,3429,3,1,1,664,,,,14092
Sunbury,3,h,431250,SP,L,19/08/2017,31.7,3429,3,2,2,650,,,,14092
Sunshine North,3,h,502500,S,Douglas,19/08/2017,10.5,3020,3,1,3,331,123,1995,,4217
Sunshine West,3,h,650000,S,Douglas,19/08/2017,10.5,3020,3,1,1,650,117,1965,,6763
Surrey Hills,5,h,1825000,S,Fletchers,19/08/2017,10.2,3127,5,3,2,368,,,,5457
Surrey Hills,3,h,2567500,S,Fletchers,19/08/2017,10.2,3127,3,2,2,1004,,,,5457
Templestowe,4,h,1150000,PI,Barry,19/08/2017,15.5,3106,4,2,2,779,185,1980,,6202
Templestowe Lower,4,h,1280000,PI,Barry,19/08/2017,12.4,3107,4,2,2,887,195,1970,,5420
Thornbury,2,h,1200000,S,Nelson,19/08/2017,7,3071,2,1,1,277,,,,8870
Truganina,4,h,635000,S,TRUE,19/08/2017,18.4,3029,4,2,2,512,,,,5811
Vermont,5,h,1300000,S,Noel,19/08/2017,17.2,3133,5,2,2,891,177,1980,,4181
Vermont South,4,h,1138000,S,M.J,19/08/2017,17.2,3133,4,2,2,784,,,,4280
Vermont South,5,h,1360000,S,Biggin,19/08/2017,17.2,3133,5,3,2,882,212,1970,,4280
Vermont South,5,h,1300000,S,Biggin,19/08/2017,17.2,3133,5,2,2,786,,,,4280
Viewbank,4,h,1612000,S,Miles,19/08/2017,8.9,3084,4,2,2,1113,,,,2698
Wantirna,4,h,1150000,S,Harcourts,19/08/2017,14.7,3152,4,2,2,842,,,,5424
Wantirna South,5,h,1235000,S,Barry,19/08/2017,14.7,3152,5,3,2,634,294,2000,,7082
Warrandyte,4,h,1600000,S,Barry,19/08/2017,21.1,3113,4,2,2,4168,,,,2003
Watsonia,4,h,900000,SP,Nelson,19/08/2017,14.5,3087,4,1,1,670,,1960,,2329
Werribee,3,h,490000,S,hockingstuart,19/08/2017,14.7,3030,3,2,2,536,141,1990,,16166
Werribee,3,h,412700,S,hockingstuart,19/08/2017,14.7,3030,3,1,1,299,112,2005,,16166
West Footscray,4,h,990000,S,RW,19/08/2017,6.4,3012,4,2,2,501,129,1960,,5058
West Footscray,3,h,1100500,S,Jas,19/08/2017,6.4,3012,3,2,2,427,119,1936,,5058
West Footscray,3,h,675000,VB,GL,19/08/2017,6.4,3012,3,1,1,160,,,,5058
West Footscray,2,h,855000,S,Biggin,19/08/2017,6.4,3012,2,1,1,332,,,,5058
Wheelers Hill,4,h,1200000,S,Ray,19/08/2017,16.7,3150,4,2,2,650,,,,7392
Wheelers Hill,4,h,1480000,S,Ray,19/08/2017,16.7,3150,4,3,2,649,,,,7392
Wheelers Hill,4,h,1500000,S,Ray,19/08/2017,16.7,3150,4,2,2,657,,,,7392
Wheelers Hill,4,h,1194700,SP,Fletchers,19/08/2017,16.7,3150,4,2,2,875,,,,7392
Williamstown,5,h,2550000,PI,Williams,19/08/2017,6.8,3016,5,2,2,840,244,1910,,6380
Wyndham Vale,3,h,475000,S,hockingstuart,19/08/2017,27.2,3024,3,2,1,300,179,,,5262
Yallambie,4,h,1025000,S,Nelson,19/08/2017,12.7,3085,4,2,2,585,212,2014,,1369
Aberfeldie,5,h,1830000,S,Rendina,23/09/2017,7.5,3040,5,4,4,730,373,2014,,1543
Airport West,3,h,860000,S,Harcourts,23/09/2017,10.4,3042,3,2,2,593,,,,3464
Airport West,3,h,850000,S,Brad,23/09/2017,10.4,3042,3,1,2,551,96,1950,,3464
Albanvale,3,h,565000,S,Bells,23/09/2017,14,3021,3,1,2,619,,,,1899
Albert Park,3,h,2100000,VB,Cayzer,23/09/2017,3,3206,3,2,,137,125,1890,,3280
Albion,3,h,760000,S,Bells,23/09/2017,10.5,3020,3,1,1,697,121,1950,,2185
Altona Meadows,4,h,750000,S,YPA,23/09/2017,15.5,3028,4,2,2,636,232,1996,,7630
Altona North,3,h,980000,S,Barlow,23/09/2017,9.4,3025,3,1,2,667,,,,5132
Altona North,4,h,970000,S,Sweeney,23/09/2017,9.4,3025,4,1,5,561,,,,5132
Armadale,4,h,3000000,VB,Kay,23/09/2017,6.3,3143,4,3,2,474,180,1915,,4836
Armadale,3,h,1500000,VB,hockingstuart,23/09/2017,6.3,3143,3,1,,230,115,1900,,4836
Ascot Vale,3,t,1130000,S,Nelson,23/09/2017,4.3,3032,3,2,1,231,,,,6567
Ashburton,3,h,1210000,S,Jellis,23/09/2017,10.2,3147,3,1,3,407,93,1955,,3052
Ashburton,3,h,1840000,SP,Buxton,23/09/2017,10.2,3147,3,1,2,648,,,,3052
Balwyn,5,h,2580000,PI,Marshall,23/09/2017,7.9,3103,5,5,2,621,575,2009,,5682
Balwyn North,4,h,1400000,VB,hockingstuart,23/09/2017,9.7,3104,4,2,1,629,,,,7809
Bayswater,3,h,755000,S,iTRAK,23/09/2017,23.2,3153,3,2,4,782,,,,5030
Bayswater North,3,h,800000,S,McGrath,23/09/2017,23.2,3153,3,2,5,931,,,,3598
Bayswater North,3,h,724000,S,iTRAK,23/09/2017,23.2,3153,3,2,2,482,147,1990,,3598
Beaumaris,3,h,1150000,VB,Marshall,23/09/2017,17.3,3193,3,2,2,335,,1996,,5366
Bentleigh,5,h,1915000,PI,Obrien,23/09/2017,11.4,3204,5,2,2,590,,,,6795
Bentleigh,4,h,1410000,PI,Woodards,23/09/2017,11.4,3204,4,3,4,623,214,1950,,6795
Bentleigh East,2,h,1020000,VB,Buxton,23/09/2017,13.8,3165,2,1,2,597,115,1959,,10969
Bentleigh East,4,h,1675000,S,Jellis,23/09/2017,13.8,3165,4,2,2,400,294,,,10969
Berwick,3,h,835000,SP,Barry,23/09/2017,35.2,3806,3,2,2,957,,,,17093
Black Rock,3,u,945000,S,Ray,23/09/2017,17.3,3193,3,2,2,749,,1980,,2866
Blackburn,3,h,786000,S,Ray,23/09/2017,13.4,3130,3,1,2,1271,,,,5713
Blackburn North,5,h,1555000,S,Buxton,23/09/2017,13.4,3130,5,2,2,602,,,,2867
Blackburn North,4,h,1475000,PI,Fletchers,23/09/2017,13.4,3130,4,2,2,582,240,2011,,2867
Blackburn South,4,h,1229000,S,McGrath,23/09/2017,13.4,3130,4,2,2,727,115,1960,,4387
Bonbeach,3,h,965000,SP,hockingstuart,23/09/2017,27,3196,3,2,2,572,127,1950,,2887
Box Hill,2,u,653000,S,Philip,23/09/2017,10.9,3128,2,1,1,84,77,1970,,4605
Brighton East,5,h,2750000,S,Buxton,23/09/2017,10.3,3187,5,3,3,626,,,,6938
Broadmeadows,3,h,575500,S,Barry,23/09/2017,14,3047,3,1,3,580,,,,4294
Brooklyn,3,h,901000,SP,hockingstuart,23/09/2017,6.4,3012,3,2,3,738,,,,962
Brunswick,3,h,1150000,S,hockingstuart,23/09/2017,5.2,3056,3,1,1,360,,1900,,11918
Brunswick,3,h,1280000,SP,Chambers,23/09/2017,5.2,3056,3,1,2,212,,,,11918
Brunswick,3,h,1325000,S,Jellis,23/09/2017,5.2,3056,3,1,1,331,120,1920,,11918
Brunswick,4,h,1630000,VB,Nelson,23/09/2017,5.2,3056,4,2,1,278,174,1880,,11918
Brunswick,4,h,1275000,PI,Jellis,23/09/2017,5.2,3056,4,1,2,518,,,,11918
Brunswick,4,h,1770000,S,Nelson,23/09/2017,5.2,3056,4,2,3,461,187,1930,,11918
Brunswick East,2,h,1065000,S,Nelson,23/09/2017,4,3057,2,1,1,186,,,,5533
Brunswick East,2,u,522000,SP,Jellis,23/09/2017,4,3057,2,1,1,186,,,,5533
Brunswick West,3,h,1000000,SP,Woodards,23/09/2017,5.2,3055,3,1,2,399,105,1950,,7082
Brunswick West,3,h,1080000,SP,Nelson,23/09/2017,5.2,3055,3,1,2,218,,,,7082
Bulleen,4,h,1300000,PI,Luxton,23/09/2017,10.8,3105,4,2,3,650,120,1960,,4480
Bulleen,3,h,1331000,S,Barry,23/09/2017,10.8,3105,3,2,2,697,158,1970,,4480
Bundoora,3,h,745000,S,Ray,23/09/2017,12.1,3083,3,1,2,586,,1970,,10175
Burnside Heights,3,h,655000,S,YPA,23/09/2017,14.8,3023,3,2,2,419,,2007,,1686
Burwood East,3,h,680000,VB,Noel,23/09/2017,14.7,3151,3,1,1,189,,,,4048
Camberwell,4,h,2850000,S,Jellis,23/09/2017,7.7,3124,4,2,8,905,,,,8920
Camberwell,5,h,2800000,VB,Marshall,23/09/2017,7.7,3124,5,2,2,768,254,1990,,8920
Carnegie,4,h,1966000,VB,Ray,23/09/2017,10.1,3163,4,2,2,627,181,1905,,7822
Carnegie,1,u,381000,S,Ray,23/09/2017,10.1,3163,1,1,1,2048,55,1970,,7822
Caroline Springs,3,h,646000,S,HAR,23/09/2017,14.8,3023,3,1,2,238,171,2004,,7719
Cheltenham,3,h,1100000,PI,O'Brien,23/09/2017,17.9,3192,3,2,2,603,,,,9758
Cheltenham,3,h,1015000,S,Buxton,23/09/2017,17.9,3192,3,1,2,566,,,,9758
Cheltenham,3,t,795000,S,Buxton,23/09/2017,17.9,3192,3,2,2,138,137,2013,,9758
Cheltenham,3,h,1160000,S,O'Brien,23/09/2017,17.9,3192,3,2,2,534,134,1980,,9758
Cheltenham,4,h,1160000,S,O'Brien,23/09/2017,17.9,3192,4,2,2,585,,,,9758
Clayton South,3,h,800000,S,C21,23/09/2017,17.5,3169,3,1,2,602,,,,4734
Coburg,4,h,1000000,S,Brad,23/09/2017,6.7,3058,4,2,1,343,,,,11204
Coburg,3,h,960000,S,Nelson,23/09/2017,6.7,3058,3,1,3,491,,,,11204
Craigieburn,4,h,735000,S,Ray,23/09/2017,20.6,3064,4,2,2,771,255,2006,,15510
Craigieburn,4,h,600000,S,Ray,23/09/2017,20.6,3064,4,2,2,630,177,2003,,15510
Craigieburn,4,h,475000,SP,YPA,23/09/2017,20.6,3064,4,2,1,294,146,2011,,15510
Craigieburn,3,h,552000,S,Barry,23/09/2017,20.6,3064,3,2,2,448,143,2010,,15510
Croydon,3,h,840500,S,Barry,23/09/2017,23,3136,3,1,2,850,,,,11925
Croydon,5,h,1180000,S,Barry,23/09/2017,23,3136,5,3,3,857,285,2012,,11925
Deer Park,3,h,632000,S,HAR,23/09/2017,14.8,3023,3,1,1,562,118,1960,,6388
Delahey,3,h,607500,S,One,23/09/2017,18,3037,3,2,2,528,142,2000,,2898
Delahey,3,h,563000,S,Purplebricks,23/09/2017,18,3037,3,2,2,469,,,,2898
